"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C15H14O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4783,0,0.93,0.47,2,9,0.1333
"C19H14O4","[M+Cl]-","aromatic","aromatic",0.6471,-0.3158,0.74,0.21,9,13,0.4737
"C17H14O4N2S1","[M-H]-","aromatic","aromatic",0.5833,0.1176,0.82,0.24,5,12,0.2941
"C16H18O4S1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3846,-0.5,1.12,0.25,3,8,0.1875
"C18H14O7","[M-H]-","aromatic","aromatic",0.5862,0,0.78,0.39,5,12,0.2778
"C15H18O7S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2381,-0.1333,1.2,0.47,-1,7,-0.0667
"C20H18O1S1","[M+Cl]-","aromatic","aromatic",0.5676,-0.7,0.9,0.05,10,12,0.5
"C16H18O6","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3846,-0.375,1.12,0.38,2,8,0.125
"C15H18O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2381,0,1.2,0.6,-2,7,-0.1333
"C20H18O3","[M+Cl]-","aromatic","aromatic",0.5676,-0.6,0.9,0.15,9,12,0.45
"C13H22O8","[M+Cl]-","aliphatic","aliphatic",-0.1111,-0.4615,1.69,0.62,-5,3,-0.3846
"C19H18O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.5,-0.3158,0.95,0.32,5,11,0.2632
"C16H22O6S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1667,-0.5,1.38,0.38,-1,6,-0.0625
"C17H22O5","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3103,-0.7059,1.29,0.29,2,7,0.1176
"C16H22O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1667,-0.375,1.38,0.5,-2,6,-0.125
"C14H26O7","[M+Cl]-","aliphatic","aliphatic",-0.1429,-0.8571,1.86,0.5,-5,2,-0.3571
"C20H22O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4286,-0.6,1.1,0.25,5,10,0.25
"C17H26O5S1","[M-H]-","aliphatic","aliphatic",0.1111,-0.8235,1.53,0.29,-1,5,-0.0588
"C18H26O4","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.25,-1,1.44,0.22,2,6,0.1111
"C17H26O7","[M-H]-","aliphatic","aliphatic",0.1111,-0.7059,1.53,0.41,-2,5,-0.1176
"C15H30O6","[M+Cl]-","aliphatic","lipid",-0.1667,-1.2,2,0.4,-5,1,-0.3333
"C18H30O4S1","[M-H]-","aliphatic","aliphatic",0.0667,-1.1111,1.67,0.22,-1,4,-0.0556
"C18H30O6","[M-H]-","aliphatic","aliphatic",0.0667,-1,1.67,0.33,-2,4,-0.1111
"C17H30O5N2","[M-H]-","aliphatic","aliphatic+N",-0.04,-0.8235,1.76,0.29,-3,4,-0.1765
"C16H34O5","[M+Cl]-","aliphatic","lipid",-0.1852,-1.5,2.12,0.31,-5,0,-0.3125
"C22H30O3","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3171,-1.0909,1.36,0.14,5,8,0.2273
"C19H34O5","[M-H]-","aliphatic","aliphatic",0.0303,-1.2632,1.79,0.26,-2,3,-0.1053
"C20H38O4","[M-H]-","aliphatic","aliphatic",0,-1.5,1.9,0.2,-2,2,-0.1
"C15H17O6N1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3636,-0.1333,1.13,0.4,1,8,0.0667
"C12H21O8N1","[M+Cl]-","aliphatic","aliphatic+N",-0.2857,-0.1667,1.75,0.67,-6,3,-0.5
"C16H21O5N1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.28,-0.5,1.31,0.31,1,7,0.0625
"C13H25O7N1","[M+Cl]-","aliphatic","aliphatic+N",-0.2941,-0.6154,1.92,0.54,-6,2,-0.4615
"C17H29O6N1","[M-H]-","aliphatic","aliphatic+N",0,-0.8235,1.71,0.35,-3,4,-0.1765
"C18H33O5N1","[M-H]-","aliphatic","aliphatic+N",-0.0345,-1.1111,1.83,0.28,-3,3,-0.1667
"C19H37O4N1","[M-H]-","aliphatic","aliphatic+N",-0.0625,-1.3684,1.95,0.21,-3,2,-0.1579
"C18H12O3S1","[M+Cl]-","condensed aromatic","condensed aromatic",0.6774,-0.2222,0.67,0.17,9,13,0.5
"C17H12O8","[M-H]-","aromatic","aromatic",0.6154,0.2353,0.71,0.47,4,12,0.2353
"C19H16O2S1","[M+Cl]-","aromatic","aromatic",0.5882,-0.5263,0.84,0.11,9,12,0.4737
"C15H16O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3913,-0.1333,1.07,0.47,1,8,0.0667
"C14H16O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2222,0.2857,1.14,0.71,-3,7,-0.2143
"C19H16O4","[M+Cl]-","aromatic","aromatic",0.5882,-0.4211,0.84,0.21,8,12,0.4211
"C18H16O7","[M-H]-","aromatic","aromatic",0.5172,-0.1111,0.89,0.39,4,11,0.2222
"C15H20O7S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1429,-0.2667,1.33,0.47,-2,6,-0.1333
"C20H20O1S1","[M+Cl]-","aromatic","aromatic",0.5135,-0.8,1,0.05,9,11,0.45
"C16H20O6","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3077,-0.5,1.25,0.38,1,7,0.0625
"C22H16O4","[M-H]-","aromatic","aromatic",0.65,-0.3636,0.73,0.18,11,15,0.5
"C15H20O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1429,-0.1333,1.33,0.6,-3,6,-0.2
"C13H24O8","[M+Cl]-","aliphatic","aliphatic",-0.2222,-0.6154,1.85,0.62,-6,2,-0.4615
"C19H20O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4375,-0.4211,1.05,0.32,4,10,0.2105
"C16H24O6S1","[M-H]-","aliphatic","aliphatic",0.0833,-0.625,1.5,0.38,-2,5,-0.125
"C17H24O5","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2414,-0.8235,1.41,0.29,1,6,0.0588
"C16H24O8","[M-H]-","aliphatic","aliphatic",0.0833,-0.5,1.5,0.5,-3,5,-0.1875
"C15H24O7N2","[M-H]-","aliphatic","aliphatic+N",-0.0526,-0.2667,1.6,0.47,-4,5,-0.2667
"C14H28O7","[M+Cl]-","aliphatic","lipid",-0.2381,-1,2,0.5,-6,1,-0.4286
"C20H24O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3714,-0.7,1.2,0.25,4,9,0.2
"C17H28O5S1","[M-H]-","aliphatic","aliphatic",0.037,-0.9412,1.65,0.29,-2,4,-0.1176
"C18H28O4","[M+Cl]-","aliphatic","aliphatic",0.1875,-1.1111,1.56,0.22,1,5,0.0556
"C17H28O7","[M-H]-","aliphatic","aliphatic",0.037,-0.8235,1.65,0.41,-3,4,-0.1765
"C16H28O6N2","[M-H]-","aliphatic","aliphatic+N",-0.0909,-0.625,1.75,0.38,-4,4,-0.25
"C15H32O6","[M+Cl]-","aliphatic","lipid",-0.25,-1.3333,2.13,0.4,-6,0,-0.4
"C18H32O6","[M-H]-","aliphatic","aliphatic",0,-1.1111,1.78,0.33,-3,3,-0.1667
"C17H32O5N2","[M-H]-","aliphatic","aliphatic+N",-0.12,-0.9412,1.88,0.29,-4,3,-0.2353
"C19H36O5","[M-H]-","aliphatic","aliphatic",-0.0303,-1.3684,1.89,0.26,-3,2,-0.1579
"C20H40O4","[M-H]-","aliphatic","lipid",-0.0556,-1.6,2,0.2,-3,1,-0.15
"C15H19O6N1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2727,-0.2667,1.27,0.4,0,7,0
"C12H23O8N1","[M+Cl]-","aliphatic","aliphatic+N",-0.4286,-0.3333,1.92,0.67,-7,2,-0.5833
"C18H19O6N1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4286,-0.2222,1.06,0.33,3,10,0.1667
"C17H31O6N1","[M-H]-","aliphatic","aliphatic+N",-0.0769,-0.9412,1.82,0.35,-4,3,-0.2353
"C18H35O5N1","[M-H]-","aliphatic","aliphatic+N",-0.1034,-1.2222,1.94,0.28,-4,2,-0.2222
"C20H39O1N1","[M+Cl]-","aliphatic","aliphatic+N",0.027,-1.7,1.95,0.05,0,2,0
"C17H10O6","[M+Cl]-","condensed aromatic","condensed aromatic",0.7143,0.1176,0.59,0.35,7,13,0.4118
"C16H10O9","[M-H]-","aromatic","aromatic",0.6522,0.5,0.62,0.56,3,12,0.1875
"C14H14O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4,0.1429,1,0.57,0,8,0
"C18H14O5","[M+Cl]-","aromatic","aromatic",0.6129,-0.2222,0.78,0.28,7,12,0.3889
"C17H14O8","[M-H]-","aromatic","aromatic",0.5385,0.1176,0.82,0.47,3,11,0.1765
"C19H18O2S1","[M+Cl]-","aromatic","aromatic",0.5294,-0.6316,0.95,0.11,8,11,0.4211
"C15H18O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3043,-0.2667,1.2,0.47,0,7,0
"C21H14O5","[M-H]-","condensed aromatic","condensed aromatic",0.6757,-0.1905,0.67,0.24,10,15,0.4762
"C19H18O4","[M+Cl]-","aromatic","aromatic",0.5294,-0.5263,0.95,0.21,7,11,0.3684
"C18H18O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4483,-0.2222,1,0.39,3,10,0.1667
"C15H22O7S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.0476,-0.4,1.47,0.47,-3,5,-0.2
"C17H18O6N2","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4167,0,1.06,0.35,2,10,0.1176
"C16H22O6","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2308,-0.625,1.38,0.38,0,6,0
"C15H22O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.0476,-0.2667,1.47,0.6,-4,5,-0.2667
"C20H22O3","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4595,-0.8,1.1,0.15,7,10,0.35
"C19H22O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.375,-0.5263,1.16,0.32,3,9,0.1579
"C17H26O5","[M+Cl]-","aliphatic","aliphatic",0.1724,-0.9412,1.53,0.29,0,5,0
"C16H26O8","[M-H]-","aliphatic","aliphatic",0,-0.625,1.62,0.5,-4,4,-0.25
"C20H26O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3143,-0.8,1.3,0.25,3,8,0.15
"C18H30O4","[M+Cl]-","aliphatic","aliphatic",0.125,-1.2222,1.67,0.22,0,4,0
"C17H30O7","[M-H]-","aliphatic","aliphatic",-0.037,-0.9412,1.76,0.41,-4,3,-0.2353
"C21H30O4","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2632,-1.0476,1.43,0.19,3,7,0.1429
"C19H34O3","[M+Cl]-","aliphatic","aliphatic",0.0857,-1.4737,1.79,0.16,0,3,0
"C18H34O6","[M-H]-","aliphatic","aliphatic",-0.0667,-1.2222,1.89,0.33,-4,2,-0.2222
"C20H38O2","[M+Cl]-","aliphatic","aliphatic",0.0526,-1.7,1.9,0.1,0,2,0
"C19H38O5","[M-H]-","aliphatic","lipid",-0.0909,-1.4737,2,0.26,-4,1,-0.2105
"C21H42O1","[M+Cl]-","aliphatic","lipid",0.0244,-1.9048,2,0.05,0,1,0
"C15H21O6N1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1818,-0.4,1.4,0.4,-1,6,-0.0667
"C16H25O5N1","[M+Cl]-","aliphatic","aliphatic+N",0.12,-0.75,1.56,0.31,-1,5,-0.0625
"C18H33O3N1","[M+Cl]-","aliphatic","aliphatic+N",0.0323,-1.3333,1.83,0.17,-1,3,-0.0556
"C10H4O12S1","[M-H]-","condensed aromatic","condensed aromatic",0.6667,2.2,0.4,1.2,-4,9,-0.4
"C16H12O9","[M-H]-","aromatic","aromatic",0.5652,0.375,0.75,0.56,2,11,0.125
"C14H16O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3,0,1.14,0.57,-1,7,-0.0714
"C19H12O5N2","[M-H]-","condensed aromatic","condensed aromatic",0.7241,0.2105,0.63,0.26,8,15,0.4211
"C18H16O5","[M+Cl]-","aromatic","aromatic",0.5484,-0.3333,0.89,0.28,6,11,0.3333
"C9H20O10N2S1","[M-H]-","aliphatic","carbohydrate",-7,0.8889,2.22,1.11,-12,1,-1.3333
"C17H16O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4615,0,0.94,0.47,2,10,0.1176
"C15H20O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2174,-0.4,1.33,0.47,-1,6,-0.0667
"C19H20O4","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4706,-0.6316,1.05,0.21,6,10,0.3158
"C18H20O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3793,-0.3333,1.11,0.39,2,9,0.1111
"C15H24O7S1","[M-H]-","aliphatic","aliphatic",-0.0476,-0.5333,1.6,0.47,-4,4,-0.2667
"C16H24O6","[M+Cl]-","aliphatic","aliphatic",0.1538,-0.75,1.5,0.38,-1,5,-0.0625
"C15H24O9","[M-H]-","aliphatic","aliphatic",-0.0476,-0.4,1.6,0.6,-5,4,-0.3333
"C19H24O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3125,-0.6316,1.26,0.32,2,8,0.1053
"C17H28O5","[M+Cl]-","aliphatic","aliphatic",0.1034,-1.0588,1.65,0.29,-1,4,-0.0588
"C16H28O8","[M-H]-","aliphatic","aliphatic",-0.0833,-0.75,1.75,0.5,-5,3,-0.3125
"C20H28O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2571,-0.9,1.4,0.25,2,7,0.1
"C18H32O4","[M+Cl]-","aliphatic","aliphatic",0.0625,-1.3333,1.78,0.22,-1,3,-0.0556
"C17H32O7","[M-H]-","aliphatic","aliphatic",-0.1111,-1.0588,1.88,0.41,-5,2,-0.2941
"C21H32O4","[M-H]-","aliphatic","aliphatic",0.2105,-1.1429,1.52,0.19,2,6,0.0952
"C19H36O3","[M+Cl]-","aliphatic","aliphatic",0.0286,-1.5789,1.89,0.16,-1,2,-0.0526
"C18H36O6","[M-H]-","aliphatic","lipid",-0.1333,-1.3333,2,0.33,-5,1,-0.2778
"C20H40O2","[M+Cl]-","aliphatic","lipid",0,-1.8,2,0.1,-1,1,-0.05
"C14H19O7N1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1579,-0.1429,1.36,0.5,-2,6,-0.1429
"C18H19O4N1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4667,-0.4444,1.06,0.22,5,10,0.2778
"C15H23O6N1","[M+Cl]-","aliphatic","aliphatic+N",0.0909,-0.5333,1.53,0.4,-2,5,-0.1333
"C18H23O6N1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2857,-0.4444,1.28,0.33,1,8,0.0556
"C16H27O5N1","[M+Cl]-","aliphatic","aliphatic+N",0.04,-0.875,1.69,0.31,-2,4,-0.125
"C17H31O4N1","[M+Cl]-","aliphatic","aliphatic+N",0,-1.1765,1.82,0.24,-2,3,-0.1176
"C17H35O4N1S1","[M-H]-","aliphatic","lipid",-0.2308,-1.2941,2.06,0.24,-5,1,-0.2941
"C18H35O3N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0323,-1.4444,1.94,0.17,-2,2,-0.1111
"C13H14O9","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2941,0.3077,1.08,0.69,-2,7,-0.1538
"C21H14O1S1","[M+Cl]-","condensed aromatic","condensed aromatic",0.6923,-0.4762,0.67,0.05,13,15,0.619
"C17H14O6","[M+Cl]-","aromatic","aromatic",0.5714,-0.1176,0.82,0.35,5,11,0.2941
"C16H14O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4783,0.25,0.88,0.56,1,10,0.0625
"C15H14O8N2","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4444,0.5333,0.93,0.53,0,10,0
"C14H18O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2,-0.1429,1.29,0.57,-2,6,-0.1429
"C20H14O6","[M-H]-","aromatic","aromatic",0.6471,-0.1,0.7,0.3,8,14,0.4
"C11H22O8S1","[M+Cl]-","aliphatic","lipid",-0.6667,-0.3636,2,0.73,-8,1,-0.7273
"C17H18O6S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3846,-0.2353,1.06,0.35,2,9,0.1176
"C18H18O5","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4839,-0.4444,1,0.28,5,10,0.2778
"C17H18O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3846,-0.1176,1.06,0.47,1,9,0.0588
"C15H22O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1304,-0.5333,1.47,0.47,-2,5,-0.1333
"C19H22O4","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4118,-0.7368,1.16,0.21,5,9,0.2632
"C18H22O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3103,-0.4444,1.22,0.39,1,8,0.0556
"C16H26O6","[M+Cl]-","aliphatic","aliphatic",0.0769,-0.875,1.62,0.38,-2,4,-0.125
"C15H26O9","[M-H]-","aliphatic","aliphatic",-0.1429,-0.5333,1.73,0.6,-6,3,-0.4
"C21H22O3N2","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4857,-0.4762,1.05,0.14,7,12,0.3333
"C19H26O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.25,-0.7368,1.37,0.32,1,7,0.0526
"C16H30O6S1","[M-H]-","aliphatic","aliphatic",-0.1667,-1,1.88,0.38,-5,2,-0.3125
"C17H30O5","[M+Cl]-","aliphatic","aliphatic",0.0345,-1.1765,1.76,0.29,-2,3,-0.1176
"C16H30O8","[M-H]-","aliphatic","aliphatic",-0.1667,-0.875,1.88,0.5,-6,2,-0.375
"C20H30O5","[M-H]-","aliphatic","aliphatic",0.2,-1,1.5,0.25,1,6,0.05
"C17H34O5S1","[M-H]-","aliphatic","lipid",-0.1852,-1.2941,2,0.29,-5,1,-0.2941
"C18H34O4","[M+Cl]-","aliphatic","aliphatic",0,-1.4444,1.89,0.22,-2,2,-0.1111
"C17H34O7","[M-H]-","aliphatic","lipid",-0.1852,-1.1765,2,0.41,-6,1,-0.3529
"C18H38O4S1","[M-H]-","aliphatic","lipid",-0.2,-1.5556,2.11,0.22,-5,0,-0.2778
"C19H38O3","[M+Cl]-","aliphatic","lipid",-0.0286,-1.6842,2,0.16,-2,1,-0.1053
"C20H42O2","[M+Cl]-","aliphatic","lipid",-0.0526,-1.9,2.1,0.1,-2,0,-0.1
"C14H21O7N1","[M+Cl]-","aliphatic","aliphatic+N",0.0526,-0.2857,1.5,0.5,-3,5,-0.2143
"C15H25O6N1","[M+Cl]-","aliphatic","aliphatic+N",0,-0.6667,1.67,0.4,-3,4,-0.2
"C18H25O6N1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2143,-0.5556,1.39,0.33,0,7,0
"C16H29O5N1","[M+Cl]-","aliphatic","aliphatic+N",-0.04,-1,1.81,0.31,-3,3,-0.1875
"C18H37O3N1","[M+Cl]-","aliphatic","lipid",-0.0968,-1.5556,2.06,0.17,-3,1,-0.1667
"C19H41O2N1","[M+Cl]-","aliphatic","lipid",-0.1176,-1.7895,2.16,0.11,-3,0,-0.1579
"C13H16O9","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1765,0.1538,1.23,0.69,-3,6,-0.2308
"C19H12O7","[M-H]-","condensed aromatic","condensed aromatic",0.6774,0.1053,0.63,0.37,7,14,0.3684
"C10H20O9S1","[M+Cl]-","aliphatic","carbohydrate",-1,0,2,0.9,-9,1,-0.9
"C24H12O1","[M+Cl]-","condensed aromatic","condensed aromatic",0.7872,-0.4167,0.5,0.04,18,19,0.75
"C21H16O1S1","[M+Cl]-","aromatic","aromatic",0.641,-0.5714,0.76,0.05,12,14,0.5714
"C17H16O6","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.5,-0.2353,0.94,0.35,4,10,0.2353
"C20H16O4S1","[M-H]-","aromatic","aromatic",0.5882,-0.3,0.8,0.2,8,13,0.4
"C16H16O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3913,0.125,1,0.56,0,9,0
"C18H20O3S1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4194,-0.6667,1.11,0.17,5,9,0.2778
"C14H20O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1,-0.2857,1.43,0.57,-3,5,-0.2143
"C18H20O5","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4194,-0.5556,1.11,0.28,4,9,0.2222
"C15H24O5S1","[M+Cl]-","aliphatic","aliphatic",0.0435,-0.8,1.6,0.33,-2,4,-0.1333
"C17H20O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3077,-0.2353,1.18,0.47,0,8,0
"C15H24O7","[M+Cl]-","aliphatic","aliphatic",0.0435,-0.6667,1.6,0.47,-3,4,-0.2
"C14H24O10","[M-H]-","aliphatic","aliphatic",-0.2222,-0.2857,1.71,0.71,-7,3,-0.5
"C19H24O4","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3529,-0.8421,1.26,0.21,4,8,0.2105
"C18H24O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2414,-0.5556,1.33,0.39,0,7,0
"C15H28O7S1","[M-H]-","aliphatic","aliphatic",-0.2381,-0.8,1.87,0.47,-6,2,-0.4
"C16H28O6","[M+Cl]-","aliphatic","aliphatic",0,-1,1.75,0.38,-3,3,-0.1875
"C20H28O3","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2973,-1.1,1.4,0.15,4,7,0.2
"C19H28O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1875,-0.8421,1.47,0.32,0,6,0
"C16H32O6S1","[M-H]-","aliphatic","lipid",-0.25,-1.125,2,0.38,-6,1,-0.375
"C17H32O5","[M+Cl]-","aliphatic","aliphatic",-0.0345,-1.2941,1.88,0.29,-3,2,-0.1765
"C20H32O5","[M-H]-","aliphatic","aliphatic",0.1429,-1.1,1.6,0.25,0,5,0
"C17H36O5S1","[M-H]-","aliphatic","lipid",-0.2593,-1.4118,2.12,0.29,-6,0,-0.3529
"C18H36O4","[M+Cl]-","aliphatic","lipid",-0.0625,-1.5556,2,0.22,-3,1,-0.1667
"C13H19O8N1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0,0,1.46,0.62,-4,5,-0.3077
"C14H23O7N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0526,-0.4286,1.64,0.5,-4,4,-0.2857
"C21H23O2N1S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4444,-0.6667,1.1,0.1,7,11,0.3333
"C15H27O6N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0909,-0.8,1.8,0.4,-4,3,-0.2667
"C16H31O5N1","[M+Cl]-","aliphatic","aliphatic+N",-0.12,-1.125,1.94,0.31,-4,2,-0.25
"C18H10O8","[M-H]-","condensed aromatic","condensed aromatic",0.7143,0.3333,0.56,0.44,6,14,0.3333
"C9H18O10S1","[M+Cl]-","aliphatic","carbohydrate",-1.6667,0.4444,2,1.11,-10,1,-1.1111
"C20H14O2S1","[M+Cl]-","condensed aromatic","condensed aromatic",0.6667,-0.4,0.7,0.1,11,14,0.55
"C16H14O7","[M+Cl]-","aromatic","aromatic",0.52,0,0.88,0.44,3,10,0.1875
"C19H14O5S1","[M-H]-","aromatic","aromatic",0.6129,-0.1053,0.74,0.26,7,13,0.3684
"C15H14O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4,0.4,0.93,0.67,-1,9,-0.0667
"C20H14O4","[M+Cl]-","condensed aromatic","condensed aromatic",0.6667,-0.3,0.7,0.2,10,14,0.5
"C19H14O7","[M-H]-","aromatic","aromatic",0.6129,0,0.74,0.37,6,13,0.3158
"C21H18O1S1","[M+Cl]-","aromatic","aromatic",0.5897,-0.6667,0.86,0.05,11,13,0.5238
"C17H18O6","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4286,-0.3529,1.06,0.35,3,9,0.1765
"C23H14O4","[M-H]-","condensed aromatic","condensed aromatic",0.7143,-0.2609,0.61,0.17,13,17,0.5652
"C16H18O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3043,0,1.12,0.56,-1,8,-0.0625
"C14H22O8","[M+Cl]-","aliphatic","aliphatic",0,-0.4286,1.57,0.57,-4,4,-0.2857
"C20H18O6","[M-H]-","aromatic","aromatic",0.5294,-0.3,0.9,0.3,6,12,0.3
"C18H22O5","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3548,-0.6667,1.22,0.28,3,8,0.1667
"C17H22O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2308,-0.3529,1.29,0.47,-1,7,-0.0588
"C22H22O2","[M+Cl]-","aromatic","aromatic",0.5238,-0.8182,1,0.09,10,12,0.4545
"C15H26O7","[M+Cl]-","aliphatic","aliphatic",-0.0435,-0.8,1.73,0.47,-4,3,-0.2667
"C18H26O5S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1724,-0.7778,1.44,0.28,0,6,0
"C19H26O4","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2941,-0.9474,1.37,0.21,3,7,0.1579
"C16H30O4S1","[M+Cl]-","aliphatic","aliphatic",-0.0769,-1.25,1.88,0.25,-3,2,-0.1875
"C18H26O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1724,-0.6667,1.44,0.39,-1,6,-0.0556
"C15H30O7S1","[M-H]-","aliphatic","lipid",-0.3333,-0.9333,2,0.47,-7,1,-0.4667
"C16H30O6","[M+Cl]-","aliphatic","aliphatic",-0.0769,-1.125,1.88,0.38,-4,2,-0.25
"C19H30O4S1","[M-H]-","aliphatic","aliphatic",0.125,-1.0526,1.58,0.21,0,5,0
"C20H30O3","[M+Cl]-","aliphatic","aliphatic",0.2432,-1.2,1.5,0.15,3,6,0.15
"C19H30O6","[M-H]-","aliphatic","aliphatic",0.125,-0.9474,1.58,0.32,-1,5,-0.0526
"C16H34O6S1","[M-H]-","aliphatic","lipid",-0.3333,-1.25,2.12,0.38,-7,0,-0.4375
"C18H30O5N2","[M-H]-","aliphatic","aliphatic+N",0.037,-0.7778,1.67,0.28,-2,5,-0.1111
"C17H34O5","[M+Cl]-","aliphatic","lipid",-0.1034,-1.4118,2,0.29,-4,1,-0.2353
"C20H34O3S1","[M-H]-","aliphatic","aliphatic",0.0857,-1.3,1.7,0.15,0,4,0
"C20H34O5","[M-H]-","aliphatic","aliphatic",0.0857,-1.2,1.7,0.25,-1,4,-0.05
"C18H38O4","[M+Cl]-","aliphatic","lipid",-0.125,-1.6667,2.11,0.22,-4,0,-0.2222
"C21H38O4","[M-H]-","aliphatic","aliphatic",0.0526,-1.4286,1.81,0.19,-1,3,-0.0476
"C12H17O9N1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",-0.0769,0.3333,1.42,0.75,-5,5,-0.4167
"C13H21O8N1","[M+Cl]-","aliphatic","aliphatic+N",-0.125,-0.1538,1.62,0.62,-5,4,-0.3846
"C14H25O7N1","[M+Cl]-","aliphatic","aliphatic+N",-0.1579,-0.5714,1.79,0.5,-5,3,-0.3571
"C15H29O6N1","[M+Cl]-","aliphatic","aliphatic+N",-0.1818,-0.9333,1.93,0.4,-5,2,-0.3333
"C15H12O8","[M+Cl]-","aromatic","aromatic",0.5455,0.2667,0.8,0.53,2,10,0.1333
