"formula","Temp","Treatment"
"C13H25O3N1","-10","0"
"C13H25O3N1","-10","0.4"
"C13H25O3N1","-10","0.2"
"C13H25O3N1","-10","2"
"C13H25O3N1","-6","0"
"C13H25O3N1","-6","0.4"
"C13H25O3N1","-6","0.2"
"C13H25O3N1","-6","2"
"C13H25O3N1","-2","0"
"C13H25O3N1","-2","0.4"
"C13H25O3N1","-2","0.2"
"C13H25O3N1","-2","2"
"C11H16O6","2","0"
"C11H16O6","2","0.4"
"C11H16O6","2","0.2"
"C11H16O6","2","2"
"C11H16O6","6","0"
"C11H16O6","6","0.4"
"C11H16O6","6","0.2"
"C11H16O6","6","2"
"C11H16O6","-10","0"
"C11H16O6","-10","0.4"
"C11H16O6","-10","0.2"
"C11H16O6","-10","2"
"C11H16O6","-6","0"
"C11H16O6","-6","0.4"
"C11H16O6","-6","0.2"
"C11H16O6","-6","2"
"C11H16O6","-2","0"
"C11H16O6","-2","0.4"
"C11H16O6","-2","0.2"
"C11H16O6","-2","2"
"C12H20O5","2","0"
"C12H20O5","2","0.4"
"C12H20O5","2","0.2"
"C12H20O5","2","2"
"C12H20O5","6","0"
"C12H20O5","6","0.4"
"C12H20O5","6","0.2"
"C12H20O5","6","2"
"C12H20O5","-10","0"
"C12H20O5","-10","0.4"
"C12H20O5","-10","0.2"
"C12H20O5","-10","2"
"C12H20O5","-6","0"
"C12H20O5","-6","0.4"
"C12H20O5","-6","0.2"
"C12H20O5","-6","2"
"C12H20O5","-2","0"
"C12H20O5","-2","0.4"
"C12H20O5","-2","0.2"
"C12H20O5","-2","2"
"C13H24O4","2","0"
"C13H24O4","2","0.4"
"C13H24O4","2","0.2"
"C13H24O4","2","2"
"C13H24O4","6","0"
"C13H24O4","6","0.4"
"C13H24O4","6","0.2"
"C13H24O4","6","2"
"C13H24O4","-10","0"
"C13H24O4","-10","0.4"
"C13H24O4","-10","0.2"
"C13H24O4","-10","2"
"C13H24O4","-6","0"
"C13H24O4","-6","0.4"
"C13H24O4","-6","0.2"
"C13H24O4","-6","2"
"C13H24O4","-2","0"
"C13H24O4","-2","0.4"
"C13H24O4","-2","0.2"
"C13H24O4","-2","2"
"C14H28O3","2","0"
"C14H28O3","2","0.4"
"C14H28O3","2","0.2"
"C14H28O3","2","2"
"C14H28O3","6","0"
"C14H28O3","6","0.4"
"C14H28O3","6","0.2"
"C14H28O3","6","2"
"C14H28O3","-10","0"
"C14H28O3","-10","0.4"
"C14H28O3","-10","0.2"
"C14H28O3","-10","2"
"C14H28O3","-6","0"
"C14H28O3","-6","0.4"
"C14H28O3","-6","0.2"
"C14H28O3","-6","2"
"C14H28O3","-2","0"
"C14H28O3","-2","0.4"
"C14H28O3","-2","0.2"
"C14H28O3","-2","2"
"C10H14O7","6","0.2"
"C11H18O6","2","0"
"C11H18O6","2","0.4"
"C11H18O6","2","0.2"
"C11H18O6","2","2"
"C11H18O6","6","0"
"C11H18O6","6","0.4"
"C11H18O6","6","0.2"
"C11H18O6","6","2"
"C11H18O6","-10","0"
"C11H18O6","-10","0.4"
"C11H18O6","-10","0.2"
"C11H18O6","-10","2"
"C11H18O6","-6","0"
"C11H18O6","-6","0.4"
"C11H18O6","-6","0.2"
"C11H18O6","-6","2"
"C11H18O6","-2","0"
"C11H18O6","-2","0.4"
"C11H18O6","-2","0.2"
"C11H18O6","-2","2"
"C12H22O5","2","0.2"
"C12H22O5","2","2"
"C12H22O5","6","0.4"
"C12H22O5","6","0.2"
"C12H22O5","6","2"
"C12H22O5","-10","0"
"C12H22O5","-10","2"
"C12H22O5","-6","0.4"
"C12H22O5","-2","0"
"C12H22O5","-2","0.2"
"C12H22O5","2","0"
"C12H22O5","2","0.4"
"C12H22O5","6","0"
"C12H22O5","-10","0.4"
"C12H22O5","-10","0.2"
"C12H22O5","-6","0"
"C12H22O5","-6","0.2"
"C12H22O5","-6","2"
"C12H22O5","-2","0.4"
"C12H22O5","-2","2"
"C13H26O4","2","0"
"C13H26O4","2","0.4"
"C13H26O4","2","0.2"
"C13H26O4","2","2"
"C13H26O4","6","2"
"C13H26O4","-10","0.2"
"C13H26O4","-10","2"
"C13H26O4","-6","0.2"
"C13H26O4","-6","2"
"C13H26O4","-2","0"
"C13H26O4","-2","0.2"
"C10H16O7","6","0.4"
"C10H16O7","6","0.2"
"C10H16O7","6","2"
"C10H16O7","-10","0"
"C11H20O6","2","0"
"C11H20O6","2","0.4"
"C11H20O6","2","0.2"
"C11H20O6","2","2"
"C11H20O6","6","0"
"C11H20O6","6","0.4"
"C11H20O6","6","0.2"
"C11H20O6","6","2"
"C11H20O6","-10","0"
"C11H20O6","-10","0.2"
"C11H20O6","-10","2"
"C11H20O6","-6","0"
"C11H20O6","-6","0.4"
"C11H20O6","-6","0.2"
"C11H20O6","-6","2"
"C11H20O6","-2","0"
"C11H20O6","-2","0.2"
"C11H20O6","-2","2"
"C15H20O3","2","0"
"C15H20O3","2","0.2"
"C15H20O3","6","0.2"
"C15H20O3","-10","0.4"
"C15H20O3","-10","0.2"
"C15H20O3","-10","2"
"C15H20O3","-6","0.4"
"C15H20O3","-6","0.2"
"C15H20O3","-6","2"
"C15H20O3","-2","0"
"C15H20O3","-2","0.2"
"C15H20O3","-2","2"
"C16H24O2","2","0"
"C16H24O2","2","0.4"
"C16H24O2","2","0.2"
"C16H24O2","2","2"
"C16H24O2","6","0"
"C16H24O2","6","0.2"
"C16H24O2","6","2"
"C16H24O2","-10","0"
"C16H24O2","-10","0.4"
"C16H24O2","-10","0.2"
"C16H24O2","-10","2"
"C16H24O2","-6","0"
"C16H24O2","-6","0.4"
"C16H24O2","-6","0.2"
"C16H24O2","-6","2"
"C16H24O2","-2","0"
"C16H24O2","-2","0.4"
"C16H24O2","-2","0.2"
"C16H24O2","-2","2"
"C15H22O3","2","0.4"
"C15H22O3","2","2"
"C15H22O3","-10","0.4"
"C15H22O3","-10","0.2"
"C15H22O3","-10","2"
"C15H22O3","-6","0"
"C15H22O3","-6","0.4"
"C15H22O3","-6","0.2"
"C15H22O3","-6","2"
"C15H22O3","-2","0"
"C15H22O3","-2","0.2"
"C12H26O3S1","6","0.2"
"C12H26O5","2","2"
"C14H21O3N1","2","0"
"C14H21O3N1","2","0.4"
"C14H21O3N1","2","0.2"
"C14H21O3N1","2","2"
"C14H21O3N1","6","0.2"
"C14H21O3N1","6","2"
"C14H21O3N1","-10","0"
"C14H21O3N1","-10","0.4"
"C14H21O3N1","-10","0.2"
"C14H21O3N1","-10","2"
"C14H21O3N1","-6","0"
"C14H21O3N1","-6","0.4"
"C14H21O3N1","-6","2"
"C14H21O3N1","-2","0"
"C14H21O3N1","-2","0.4"
"C14H21O3N1","-2","0.2"
"C14H21O3N1","-2","2"
"C10H20O5S1","6","0.2"
"C10H20O5S1","6","2"
"C10H20O5S1","-10","0.4"
"C10H20O5S1","-10","2"
"C10H20O5S1","-6","0.2"
"C10H20O5S1","-2","0"
"C10H20O5S1","-2","0.2"
"C14H20O4","2","0"
"C14H20O4","2","0.4"
"C14H20O4","2","0.2"
"C14H20O4","2","2"
"C14H20O4","6","0"
"C14H20O4","6","0.4"
"C14H20O4","6","0.2"
"C14H20O4","6","2"
"C14H20O4","-10","0"
"C14H20O4","-10","0.4"
"C14H20O4","-10","0.2"
"C14H20O4","-10","2"
"C14H20O4","-6","0"
"C14H20O4","-6","0.4"
"C14H20O4","-6","0.2"
"C14H20O4","-6","2"
"C14H20O4","-2","0"
"C14H20O4","-2","0.4"
"C14H20O4","-2","0.2"
"C14H20O4","-2","2"
"C15H24O3","2","0"
"C15H24O3","2","0.4"
"C15H24O3","2","0.2"
"C15H24O3","2","2"
"C15H24O3","6","0"
"C15H24O3","6","0.2"
"C15H24O3","6","2"
"C15H24O3","-10","0"
"C15H24O3","-10","0.4"
"C15H24O3","-10","0.2"
"C15H24O3","-10","2"
"C15H24O3","-6","0"
"C15H24O3","-6","0.4"
"C15H24O3","-6","0.2"
"C15H24O3","-6","2"
"C15H24O3","-2","0"
"C15H24O3","-2","0.4"
"C15H24O3","-2","0.2"
"C15H24O3","-2","2"
"C16H28O2","2","0"
"C16H28O2","2","0.4"
"C16H28O2","2","2"
"C16H28O2","6","0"
"C16H28O2","6","0.2"
"C16H28O2","-10","0"
"C16H28O2","-10","0.4"
"C16H28O2","-10","0.2"
"C16H28O2","-10","2"
"C16H28O2","-6","0"
"C16H28O2","-6","0.4"
"C16H28O2","-6","0.2"
"C16H28O2","-6","2"
"C16H28O2","-2","0"
"C16H28O2","-2","2"
"C14H22O4","2","0"
"C14H22O4","2","0.4"
"C14H22O4","2","0.2"
"C14H22O4","2","2"
"C14H22O4","6","0"
"C14H22O4","6","0.4"
"C14H22O4","6","0.2"
"C14H22O4","6","2"
"C14H22O4","-10","0"
"C14H22O4","-10","0.4"
"C14H22O4","-10","0.2"
"C14H22O4","-10","2"
"C14H22O4","-6","0"
"C14H22O4","-6","0.4"
"C14H22O4","-6","0.2"
"C14H22O4","-6","2"
"C14H22O4","-2","0"
"C14H22O4","-2","0.4"
"C14H22O4","-2","0.2"
"C14H22O4","-2","2"
"C16H30O2","2","0"
"C16H30O2","2","0.4"
"C16H30O2","2","0.2"
"C16H30O2","2","2"
"C16H30O2","6","0"
"C16H30O2","6","0.4"
"C16H30O2","6","0.2"
"C16H30O2","6","2"
"C16H30O2","-10","0"
"C16H30O2","-10","0.4"
"C16H30O2","-10","0.2"
"C16H30O2","-10","2"
"C16H30O2","-6","0"
"C16H30O2","-6","0.4"
"C16H30O2","-6","0.2"
"C16H30O2","-6","2"
"C16H30O2","-2","0"
"C16H30O2","-2","0.4"
"C16H30O2","-2","0.2"
"C16H30O2","-2","2"
"C16H33O1N1","2","0"
"C16H33O1N1","2","0.2"
"C12H16O6","6","0"
"C12H16O6","6","0.4"
"C12H16O6","6","0.2"
"C12H16O6","6","2"
"C12H16O6","-10","0"
"C12H16O6","-6","0.2"
"C13H20O5","2","0"
"C13H20O5","2","0.4"
"C13H20O5","2","0.2"
"C13H20O5","2","2"
"C13H20O5","6","0"
"C13H20O5","6","0.4"
"C13H20O5","6","0.2"
"C13H20O5","6","2"
"C13H20O5","-10","0"
"C13H20O5","-10","0.4"
"C13H20O5","-10","0.2"
"C13H20O5","-10","2"
"C13H20O5","-6","0"
"C13H20O5","-6","0.4"
"C13H20O5","-6","0.2"
"C13H20O5","-6","2"
"C13H20O5","-2","0"
"C13H20O5","-2","0.4"
"C13H20O5","-2","0.2"
"C13H20O5","-2","2"
"C14H24O4","2","0"
"C14H24O4","2","0.4"
"C14H24O4","2","0.2"
"C14H24O4","2","2"
"C14H24O4","6","0"
"C14H24O4","6","0.4"
"C14H24O4","6","0.2"
"C14H24O4","6","2"
"C14H24O4","-10","0"
"C14H24O4","-10","0.4"
"C14H24O4","-10","0.2"
"C14H24O4","-10","2"
"C14H24O4","-6","0"
"C14H24O4","-6","0.4"
"C14H24O4","-6","0.2"
"C14H24O4","-6","2"
"C14H24O4","-2","0"
"C14H24O4","-2","0.4"
"C14H24O4","-2","0.2"
"C14H24O4","-2","2"
"C15H28O3","2","0"
"C15H28O3","2","0.4"
"C15H28O3","2","2"
"C15H28O3","6","0"
"C15H28O3","-10","0.4"
"C15H28O3","-10","0.2"
"C15H28O3","-10","2"
"C15H28O3","-6","0"
"C15H28O3","-6","0.4"
"C15H28O3","-6","0.2"
"C15H28O3","-6","2"
"C15H28O3","-2","0"
"C15H28O3","-2","0.4"
"C15H28O3","-2","0.2"
"C15H28O3","-2","2"
"C16H32O2","2","0"
"C16H32O2","2","0.4"
"C16H32O2","2","0.2"
"C16H32O2","2","2"
"C16H32O2","6","0"
"C16H32O2","6","0.4"
"C16H32O2","6","0.2"
"C16H32O2","6","2"
"C16H32O2","-10","0"
"C16H32O2","-10","0.4"
"C16H32O2","-10","0.2"
"C16H32O2","-10","2"
"C16H32O2","-6","0"
"C16H32O2","-6","0.4"
"C16H32O2","-6","0.2"
"C16H32O2","-6","2"
"C16H32O2","-2","0"
"C16H32O2","-2","0.4"
"C16H32O2","-2","0.2"
"C16H32O2","-2","2"
"C15H14O4","2","0"
"C15H14O4","2","0.4"
"C15H14O4","2","0.2"
"C15H14O4","6","0"
"C15H14O4","6","2"
"C15H14O4","-10","0"
"C15H14O4","-10","0.4"
"C15H14O4","-10","0.2"
"C15H14O4","-10","2"
"C15H14O4","-6","0"
"C15H14O4","-6","0.2"
"C15H14O4","-6","2"
"C15H14O4","-2","0"
"C15H14O4","-2","0.4"
"C15H14O4","-2","2"
"C12H18O6","2","0"
"C12H18O6","2","0.4"
"C12H18O6","2","0.2"
"C12H18O6","2","2"
"C12H18O6","6","0"
"C12H18O6","6","0.4"
"C12H18O6","6","0.2"
"C12H18O6","6","2"
"C12H18O6","-10","0"
"C12H18O6","-10","0.4"
"C12H18O6","-10","0.2"
"C12H18O6","-10","2"
"C12H18O6","-6","0"
"C12H18O6","-6","0.4"
"C12H18O6","-6","0.2"
"C12H18O6","-6","2"
"C12H18O6","-2","0"
"C12H18O6","-2","0.2"
"C12H18O6","-2","2"
"C13H22O5","2","0"
"C13H22O5","2","0.4"
"C13H22O5","2","0.2"
"C13H22O5","2","2"
"C13H22O5","6","0"
"C13H22O5","6","0.4"
"C13H22O5","6","0.2"
"C13H22O5","6","2"
"C13H22O5","-10","0"
"C13H22O5","-10","0.4"
"C13H22O5","-10","0.2"
"C13H22O5","-10","2"
"C13H22O5","-6","0"
"C13H22O5","-6","0.4"
"C13H22O5","-6","0.2"
"C13H22O5","-6","2"
"C13H22O5","-2","0"
"C13H22O5","-2","0.4"
"C13H22O5","-2","0.2"
"C13H22O5","-2","2"
"C14H26O4","2","0"
"C14H26O4","2","0.4"
"C14H26O4","2","0.2"
"C14H26O4","2","2"
"C14H26O4","6","0"
"C14H26O4","6","0.4"
"C14H26O4","6","0.2"
"C14H26O4","6","2"
"C14H26O4","-10","0"
"C14H26O4","-10","0.4"
"C14H26O4","-10","0.2"
"C14H26O4","-10","2"
"C14H26O4","-6","0"
"C14H26O4","-6","0.4"
"C14H26O4","-6","0.2"
"C14H26O4","-6","2"
"C14H26O4","-2","0"
"C14H26O4","-2","0.4"
"C14H26O4","-2","0.2"
"C14H26O4","-2","2"
"C15H30O3","2","0"
"C15H30O3","2","0.4"
"C15H30O3","2","0.2"
"C15H30O3","2","2"
"C15H30O3","6","0"
"C15H30O3","6","0.4"
"C15H30O3","6","0.2"
"C15H30O3","6","2"
"C15H30O3","-10","0"
"C15H30O3","-10","0.4"
"C15H30O3","-10","0.2"
"C15H30O3","-10","2"
"C15H30O3","-6","0"
"C15H30O3","-6","0.4"
"C15H30O3","-6","0.2"
"C15H30O3","-6","2"
"C15H30O3","-2","0"
"C15H30O3","-2","0.4"
"C15H30O3","-2","0.2"
"C15H30O3","-2","2"
"C11H16O7","6","0.4"
"C11H16O7","6","0.2"
"C11H16O7","6","2"
"C11H16O7","-10","0"
"C11H16O7","-10","0.4"
"C11H16O7","-6","0.2"
"C12H20O6","2","0"
"C12H20O6","2","0.4"
"C12H20O6","2","0.2"
"C12H20O6","2","2"
"C12H20O6","6","0"
"C12H20O6","6","0.4"
"C12H20O6","6","0.2"
"C12H20O6","6","2"
"C12H20O6","-10","0"
"C12H20O6","-10","0.4"
"C12H20O6","-10","0.2"
"C12H20O6","-10","2"
"C12H20O6","-6","0"
"C12H20O6","-6","0.4"
"C12H20O6","-6","0.2"
"C12H20O6","-6","2"
"C12H20O6","-2","0"
"C12H20O6","-2","0.4"
"C12H20O6","-2","0.2"
"C12H20O6","-2","2"
"C13H24O5","2","0"
"C13H24O5","2","0.4"
"C13H24O5","2","0.2"
"C13H24O5","2","2"
"C13H24O5","6","0"
"C13H24O5","6","0.4"
"C13H24O5","6","0.2"
"C13H24O5","6","2"
"C13H24O5","-10","0"
"C13H24O5","-10","0.4"
"C13H24O5","-10","0.2"
"C13H24O5","-10","2"
"C13H24O5","-6","0"
"C13H24O5","-6","0.4"
"C13H24O5","-6","0.2"
"C13H24O5","-6","2"
"C13H24O5","-2","0"
"C13H24O5","-2","0.4"
"C13H24O5","-2","0.2"
"C13H24O5","-2","2"
"C14H28O4","2","0"
"C14H28O4","2","0.4"
"C14H28O4","2","0.2"
"C14H28O4","2","2"
"C14H28O4","6","0"
"C14H28O4","6","0.2"
"C14H28O4","-10","0"
"C14H28O4","-10","0.4"
"C14H28O4","-10","2"
"C14H28O4","-6","0"
"C14H28O4","-6","0.4"
"C14H28O4","-6","0.2"
"C14H28O4","-6","2"
"C14H28O4","-2","0"
"C11H18O7","6","0.4"
"C11H18O7","6","0.2"
"C11H18O7","6","2"
"C11H18O7","-10","0"
"C15H18O4","2","0"
"C15H18O4","2","2"
"C15H18O4","-10","0.4"
"C15H18O4","-10","2"
"C15H18O4","-6","0"
"C15H18O4","-6","0.4"
"C15H18O4","-6","0.2"
"C15H18O4","-6","2"
"C15H18O4","-2","0"
"C12H22O4S1","2","0"
"C12H22O4S1","2","0.4"
"C12H22O4S1","2","0.2"
"C12H22O4S1","2","2"
"C12H22O4S1","-10","0"
"C12H22O4S1","-10","0.2"
"C12H22O4S1","-6","0"
"C12H22O4S1","-6","0.4"
"C12H22O4S1","-6","0.2"
"C12H22O4S1","-6","2"
"C12H22O4S1","-2","0"
"C12H22O4S1","-2","0.2"
"C12H22O4S1","-2","2"
"C12H22O6","2","0"
"C12H22O6","2","0.4"
"C12H22O6","2","0.2"
"C12H22O6","2","2"
"C12H22O6","6","0"
"C12H22O6","6","0.4"
"C12H22O6","6","0.2"
"C12H22O6","6","2"
"C12H22O6","-10","0"
"C12H22O6","-10","0.4"
"C12H22O6","-10","0.2"
"C12H22O6","-10","2"
"C12H22O6","-6","0"
"C12H22O6","-6","0.4"
"C12H22O6","-6","0.2"
"C12H22O6","-6","2"
"C12H22O6","-2","0.2"
"C12H22O6","-2","2"
"C15H20O4","2","0"
"C15H20O4","2","0.4"
"C15H20O4","2","0.2"
"C15H20O4","2","2"
"C15H20O4","-10","0"
"C15H20O4","-10","0.4"
"C15H20O4","-10","0.2"
"C15H20O4","-10","2"
"C15H20O4","-6","0"
"C15H20O4","-6","0.4"
"C15H20O4","-6","0.2"
"C15H20O4","-6","2"
"C15H20O4","-2","0"
"C15H20O4","-2","0.4"
"C15H20O4","-2","0.2"
"C15H20O4","-2","2"
"C12H24O4S1","2","0"
"C12H24O4S1","2","0.4"
"C12H24O4S1","2","0.2"
"C12H24O4S1","2","2"
"C12H24O4S1","6","0"
"C12H24O4S1","6","0.4"
"C12H24O4S1","6","0.2"
"C12H24O4S1","6","2"
"C12H24O4S1","-10","0"
"C12H24O4S1","-10","0.4"
"C12H24O4S1","-10","0.2"
"C12H24O4S1","-10","2"
"C12H24O4S1","-6","0"
"C12H24O4S1","-6","0.4"
"C12H24O4S1","-6","0.2"
"C12H24O4S1","-6","2"
"C12H24O4S1","-2","0"
"C12H24O4S1","-2","0.4"
"C12H24O4S1","-2","0.2"
"C12H24O4S1","-2","2"
"C16H24O3","2","0"
"C16H24O3","2","0.4"
"C16H24O3","2","0.2"
"C16H24O3","2","2"
"C16H24O3","6","0.2"
"C16H24O3","6","2"
"C16H24O3","-10","0"
"C16H24O3","-10","0.4"
"C16H24O3","-10","0.2"
"C16H24O3","-10","2"
"C16H24O3","-6","0"
"C16H24O3","-6","0.4"
"C16H24O3","-6","0.2"
"C16H24O3","-6","2"
"C16H24O3","-2","0"
"C16H24O3","-2","0.2"
"C16H24O3","-2","2"
"C15H22O4","2","0"
"C15H22O4","2","0.4"
"C15H22O4","2","0.2"
"C15H22O4","2","2"
"C15H22O4","6","0"
"C15H22O4","6","0.4"
"C15H22O4","6","0.2"
"C15H22O4","-10","0"
"C15H22O4","-10","0.4"
"C15H22O4","-10","0.2"
"C15H22O4","-10","2"
"C15H22O4","-6","0"
"C15H22O4","-6","0.4"
"C15H22O4","-6","0.2"
"C15H22O4","-6","2"
"C15H22O4","-2","0"
"C15H22O4","-2","0.4"
"C15H22O4","-2","0.2"
"C15H22O4","-2","2"
"C12H26O4S1","2","0"
"C12H26O4S1","2","0.4"
"C12H26O4S1","2","0.2"
"C12H26O4S1","2","2"
"C12H26O4S1","6","0"
"C12H26O4S1","6","0.4"
"C12H26O4S1","6","0.2"
"C12H26O4S1","6","2"
"C12H26O4S1","-10","0"
"C12H26O4S1","-10","0.4"
"C12H26O4S1","-10","0.2"
"C12H26O4S1","-10","2"
"C12H26O4S1","-6","0"
"C12H26O4S1","-6","0.4"
"C12H26O4S1","-6","0.2"
"C12H26O4S1","-6","2"
"C12H26O4S1","-2","0"
"C12H26O4S1","-2","0.4"
"C12H26O4S1","-2","0.2"
"C12H26O4S1","-2","2"
"C17H30O2","-10","0.4"
"C17H30O2","-10","0.2"
"C17H30O2","-10","2"
"C17H30O2","-6","0"
"C17H30O2","-6","0.4"
"C17H30O2","-6","0.2"
"C17H30O2","-6","2"
"C17H30O2","-2","2"
"C14H20O5","2","0"
"C14H20O5","2","0.4"
"C14H20O5","2","0.2"
"C14H20O5","2","2"
"C14H20O5","6","0"
"C14H20O5","6","0.4"
"C14H20O5","6","0.2"
"C14H20O5","6","2"
"C14H20O5","-10","0"
"C14H20O5","-10","0.4"
"C14H20O5","-10","0.2"
"C14H20O5","-10","2"
"C14H20O5","-6","0"
"C14H20O5","-6","0.4"
"C14H20O5","-6","0.2"
"C14H20O5","-6","2"
"C14H20O5","-2","0"
"C14H20O5","-2","0.4"
"C14H20O5","-2","0.2"
"C14H20O5","-2","2"
"C15H24O4","2","0"
"C15H24O4","2","0.4"
"C15H24O4","2","0.2"
"C15H24O4","2","2"
"C15H24O4","6","0"
"C15H24O4","6","0.4"
"C15H24O4","6","0.2"
"C15H24O4","6","2"
"C15H24O4","-10","0"
"C15H24O4","-10","0.4"
"C15H24O4","-10","0.2"
"C15H24O4","-10","2"
"C15H24O4","-6","0"
"C15H24O4","-6","0.4"
"C15H24O4","-6","0.2"
"C15H24O4","-6","2"
"C15H24O4","-2","0"
"C15H24O4","-2","0.4"
"C15H24O4","-2","0.2"
"C15H24O4","-2","2"
"C16H28O3","2","0"
"C16H28O3","2","0.4"
"C16H28O3","2","0.2"
"C16H28O3","2","2"
"C16H28O3","6","0"
"C16H28O3","6","0.2"
"C16H28O3","-10","0"
"C16H28O3","-10","0.4"
"C16H28O3","-10","0.2"
"C16H28O3","-10","2"
"C16H28O3","-6","0"
"C16H28O3","-6","0.4"
"C16H28O3","-6","0.2"
"C16H28O3","-6","2"
"C16H28O3","-2","0"
"C16H28O3","-2","0.4"
"C16H28O3","-2","0.2"
"C16H28O3","-2","2"
"C17H32O2","2","0"
"C17H32O2","2","0.4"
"C17H32O2","2","0.2"
"C17H32O2","2","2"
"C17H32O2","6","0"
"C17H32O2","6","0.2"
"C17H32O2","6","2"
"C17H32O2","-10","0"
"C17H32O2","-10","0.4"
"C17H32O2","-10","0.2"
"C17H32O2","-10","2"
"C17H32O2","-6","0"
"C17H32O2","-6","0.4"
"C17H32O2","-6","0.2"
"C17H32O2","-6","2"
"C17H32O2","-2","0"
"C17H32O2","-2","0.4"
"C17H32O2","-2","0.2"
"C17H32O2","-2","2"
"C10H19O5N1","2","0"
"C10H19O5N1","2","0.4"
"C10H19O5N1","2","0.2"
"C10H19O5N1","2","2"
"C10H19O5N1","-2","2"
"C15H10O5","2","2"
"C15H10O5","-10","0.2"
"C13H18O6","2","0"
"C13H18O6","2","0.4"
"C13H18O6","2","2"
"C13H18O6","6","0.4"
"C13H18O6","6","0.2"
"C13H18O6","6","2"
"C13H18O6","-10","2"
"C13H18O6","-6","0"
"C13H18O6","-2","0.4"
"C13H18O6","-2","0.2"
"C14H22O5","2","0"
"C14H22O5","2","0.4"
"C14H22O5","2","0.2"
"C14H22O5","2","2"
"C14H22O5","6","0"
"C14H22O5","6","0.4"
"C14H22O5","6","0.2"
"C14H22O5","6","2"
"C14H22O5","-10","0"
"C14H22O5","-10","0.4"
"C14H22O5","-10","0.2"
"C14H22O5","-10","2"
"C14H22O5","-6","0"
"C14H22O5","-6","0.4"
"C14H22O5","-6","0.2"
"C14H22O5","-6","2"
"C14H22O5","-2","0"
"C14H22O5","-2","0.4"
"C14H22O5","-2","0.2"
"C14H22O5","-2","2"
"C15H26O4","2","0"
"C15H26O4","2","0.4"
"C15H26O4","2","0.2"
"C15H26O4","2","2"
"C15H26O4","6","0"
"C15H26O4","-10","0.4"
"C15H26O4","-10","0.2"
"C15H26O4","-10","2"
"C15H26O4","-6","0"
"C15H26O4","-6","0.4"
"C15H26O4","-6","0.2"
"C15H26O4","-6","2"
"C15H26O4","-2","0"
"C15H26O4","-2","0.4"
"C15H26O4","-2","0.2"
"C16H30O3","2","0"
"C16H30O3","2","0.2"
"C16H30O3","6","0"
"C16H30O3","6","0.4"
"C16H30O3","6","0.2"
"C16H30O3","6","2"
"C16H30O3","-10","0"
"C16H30O3","-10","0.4"
"C16H30O3","-10","0.2"
"C16H30O3","-6","0"
"C16H30O3","-6","0.4"
"C16H30O3","-2","0.4"
"C16H30O3","-2","0.2"
"C16H30O3","-2","2"
"C16H30O3","2","0.4"
"C16H30O3","2","2"
"C16H30O3","-10","2"
"C16H30O3","-6","0.2"
"C16H30O3","-6","2"
"C16H30O3","-2","0"
"C17H34O2","2","0"
"C17H34O2","2","0.4"
"C17H34O2","2","0.2"
"C17H34O2","2","2"
"C17H34O2","6","0"
"C17H34O2","6","0.4"
"C17H34O2","6","0.2"
"C17H34O2","6","2"
"C17H34O2","-10","0"
"C17H34O2","-10","0.4"
"C17H34O2","-10","0.2"
"C17H34O2","-10","2"
"C17H34O2","-6","0"
"C17H34O2","-6","0.4"
"C17H34O2","-6","0.2"
"C17H34O2","-6","2"
"C17H34O2","-2","0"
"C17H34O2","-2","0.4"
"C17H34O2","-2","0.2"
"C17H34O2","-2","2"
"C13H21O5N1","6","2"
"C13H21O5N1","-10","0"
"C15H12O5","-10","0.4"
"C15H12O5","-6","2"
"C12H16O7","6","0.4"
"C12H16O7","6","0.2"
"C12H16O7","6","2"
"C12H16O7","-10","0"
"C13H20O6","2","0"
"C13H20O6","2","0.4"
"C13H20O6","2","0.2"
"C13H20O6","2","2"
"C13H20O6","6","0"
"C13H20O6","6","0.4"
"C13H20O6","6","0.2"
"C13H20O6","6","2"
"C13H20O6","-10","0"
"C13H20O6","-10","0.4"
"C13H20O6","-10","0.2"
"C13H20O6","-10","2"
"C13H20O6","-6","0"
"C13H20O6","-6","0.4"
"C13H20O6","-6","0.2"
"C13H20O6","-6","2"
"C13H20O6","-2","0"
"C13H20O6","-2","0.4"
"C13H20O6","-2","0.2"
"C13H20O6","-2","2"
"C14H25O3P1","6","0.2"
"C14H24O5","2","0"
"C14H24O5","2","0.4"
"C14H24O5","2","0.2"
"C14H24O5","2","2"
"C14H24O5","6","0"
"C14H24O5","6","0.4"
"C14H24O5","6","0.2"
"C14H24O5","6","2"
"C14H24O5","-10","0"
"C14H24O5","-10","0.4"
"C14H24O5","-10","0.2"
"C14H24O5","-10","2"
"C14H24O5","-6","0"
"C14H24O5","-6","0.4"
"C14H24O5","-6","0.2"
"C14H24O5","-6","2"
"C14H24O5","-2","0"
"C14H24O5","-2","0.4"
"C14H24O5","-2","0.2"
"C14H24O5","-2","2"
"C15H28O4","2","0"
"C15H28O4","2","0.4"
"C15H28O4","2","0.2"
"C15H28O4","2","2"
"C15H28O4","6","0"
"C15H28O4","6","0.4"
"C15H28O4","6","0.2"
"C15H28O4","6","2"
"C15H28O4","-10","0"
"C15H28O4","-10","0.4"
"C15H28O4","-10","0.2"
"C15H28O4","-10","2"
"C15H28O4","-6","0"
"C15H28O4","-6","0.4"
"C15H28O4","-6","0.2"
"C15H28O4","-6","2"
"C15H28O4","-2","0"
