"formula","Temp","Treatment"
"C18H20O7","6","0"
"C18H20O7","6","0.4"
"C18H20O7","6","0.2"
"C18H20O7","6","2"
"C18H20O7","-10","0"
"C18H20O7","-10","0.4"
"C18H20O7","-10","0.2"
"C18H20O7","-10","2"
"C18H20O7","-6","0"
"C18H20O7","-6","0.4"
"C18H20O7","-6","0.2"
"C18H20O7","-6","2"
"C18H20O7","-2","0"
"C15H24O9","-2","0.4"
"C15H24O9","-2","0.2"
"C15H24O9","-2","2"
"C15H24O9","Pre","Pre"
"C15H24O9","2","0"
"C15H24O9","2","0.4"
"C15H24O9","2","0.2"
"C15H24O9","2","2"
"C15H24O9","6","0"
"C15H24O9","6","0.4"
"C15H24O9","6","0.2"
"C15H24O9","6","2"
"C15H24O9","-10","0"
"C15H24O9","-10","0.4"
"C15H24O9","-10","0.2"
"C15H24O9","-10","2"
"C15H24O9","-6","0"
"C15H24O9","-6","0.4"
"C15H24O9","-6","0.2"
"C15H24O9","-6","2"
"C15H24O9","-2","0"
"C19H24O6","-2","0.4"
"C19H24O6","-2","0.2"
"C19H24O6","-2","2"
"C19H24O6","Pre","Pre"
"C19H24O6","2","0"
"C19H24O6","2","0.4"
"C19H24O6","2","0.2"
"C19H24O6","2","2"
"C19H24O6","6","0"
"C19H24O6","6","0.4"
"C19H24O6","6","0.2"
"C19H24O6","6","2"
"C19H24O6","-10","0"
"C19H24O6","-10","0.4"
"C19H24O6","-10","0.2"
"C19H24O6","-10","2"
"C19H24O6","-6","0"
"C19H24O6","-6","0.4"
"C19H24O6","-6","0.2"
"C19H24O6","-6","2"
"C19H24O6","-2","0"
"C16H28O8","-2","0.4"
"C16H28O8","-2","0.2"
"C16H28O8","-2","2"
"C16H28O8","Pre","Pre"
"C16H28O8","2","0"
"C16H28O8","2","0.4"
"C16H28O8","2","0.2"
"C16H28O8","2","2"
"C16H28O8","6","0"
"C16H28O8","6","0.4"
"C16H28O8","6","0.2"
"C16H28O8","6","2"
"C16H28O8","-10","0"
"C16H28O8","-10","0.4"
"C16H28O8","-10","0.2"
"C16H28O8","-10","2"
"C16H28O8","-6","0"
"C16H28O8","-6","0.4"
"C16H28O8","-6","0.2"
"C16H28O8","-6","2"
"C16H28O8","-2","0"
"C20H28O5","-2","0.4"
"C20H28O5","-2","0.2"
"C20H28O5","-2","2"
"C20H28O5","Pre","Pre"
"C20H28O5","2","0"
"C20H28O5","2","0.4"
"C20H28O5","2","0.2"
"C20H28O5","2","2"
"C20H28O5","6","0"
"C20H28O5","6","0.4"
"C20H28O5","6","0.2"
"C20H28O5","6","2"
"C20H28O5","-10","0"
"C20H28O5","-10","0.4"
"C20H28O5","-10","0.2"
"C20H28O5","-10","2"
"C20H28O5","-6","0"
"C20H28O5","-6","0.4"
"C20H28O5","-6","0.2"
"C20H28O5","-6","2"
"C20H28O5","-2","0"
"C17H32O7","-2","0.4"
"C17H32O7","-2","0.2"
"C17H32O7","-2","2"
"C17H32O7","Pre","Pre"
"C17H32O7","2","0"
"C17H32O7","2","0.4"
"C17H32O7","2","0.2"
"C17H32O7","2","2"
"C17H32O7","6","0"
"C17H32O7","6","0.4"
"C17H32O7","6","0.2"
"C17H32O7","6","2"
"C17H32O7","-10","0"
"C17H32O7","-10","0.4"
"C17H32O7","-10","0.2"
"C17H32O7","-10","2"
"C17H32O7","-6","0"
"C17H32O7","-6","0.4"
"C17H32O7","-6","0.2"
"C17H32O7","-6","2"
"C17H32O7","-2","0"
"C21H32O4","-10","0"
"C21H32O4","-2","0"
"C19H36O3","-2","0.4"
"C19H36O3","-2","0.2"
"C19H36O3","-2","2"
"C19H36O3","Pre","Pre"
"C19H36O3","2","2"
"C19H36O3","-10","0"
"C19H36O3","-10","0.4"
"C19H36O3","-10","0.2"
"C19H36O3","-10","2"
"C19H36O3","-6","0"
"C19H36O3","-2","0"
"C18H36O6","-2","0.4"
"C18H36O6","-2","0.2"
"C18H36O6","-2","2"
"C18H36O6","Pre","Pre"
"C18H36O6","2","0"
"C18H36O6","2","0.4"
"C18H36O6","2","0.2"
"C18H36O6","2","2"
"C18H36O6","6","0"
"C18H36O6","6","0.4"
"C18H36O6","6","0.2"
"C18H36O6","6","2"
"C18H36O6","-10","0"
"C18H36O6","-10","0.4"
"C18H36O6","-10","0.2"
"C18H36O6","-10","2"
"C18H36O6","-6","0"
"C18H36O6","-6","0.4"
"C18H36O6","-6","0.2"
"C18H36O6","-6","2"
"C18H36O6","-2","0"
"C20H40O2","-2","0.4"
"C20H40O2","-2","0.2"
"C20H40O2","-2","2"
"C20H40O2","Pre","Pre"
"C20H40O2","2","0"
"C20H40O2","2","0.4"
"C20H40O2","2","0.2"
"C20H40O2","2","2"
"C20H40O2","6","0"
"C20H40O2","6","0.4"
"C20H40O2","6","0.2"
"C20H40O2","6","2"
"C20H40O2","-10","0"
"C20H40O2","-10","0.4"
"C20H40O2","-10","0.2"
"C20H40O2","-10","2"
"C20H40O2","-6","0"
"C20H40O2","-6","0.4"
"C20H40O2","-6","0.2"
"C20H40O2","-6","2"
"C20H40O2","-2","0"
"C14H19O7N1","Pre","Pre"
"C15H23O6N1","-2","0.4"
"C15H23O6N1","-2","0.2"
"C15H23O6N1","-2","2"
"C15H23O6N1","2","0"
"C15H23O6N1","2","0.4"
"C15H23O6N1","2","0.2"
"C15H23O6N1","2","2"
"C15H23O6N1","6","0"
"C15H23O6N1","6","0.4"
"C15H23O6N1","6","0.2"
"C15H23O6N1","6","2"
"C15H23O6N1","-10","0"
"C15H23O6N1","-10","0.4"
"C15H23O6N1","-10","0.2"
"C15H23O6N1","-10","2"
"C15H23O6N1","-6","0"
"C15H23O6N1","-6","0.4"
"C15H23O6N1","-6","0.2"
"C15H23O6N1","-6","2"
"C15H23O6N1","-2","0"
"C18H23O6N1","Pre","Pre"
"C17H31O4N1","-2","2"
"C16H14O9","-2","0.4"
"C16H14O9","-2","2"
"C16H14O9","2","0"
"C16H14O9","2","0.4"
"C16H14O9","6","0"
"C16H14O9","-10","0"
"C16H14O9","-10","2"
"C16H14O9","-6","0"
"C16H14O9","-6","0.4"
"C16H14O9","-6","0.2"
"C16H14O9","-6","2"
"C16H14O9","-2","0"
"C15H14O8N2","-2","0.4"
"C15H14O8N2","-2","2"
"C15H14O8N2","-6","2"
"C17H18O8","-2","0.4"
"C17H18O8","-2","0.2"
"C17H18O8","-2","2"
"C17H18O8","Pre","Pre"
"C17H18O8","2","0"
"C17H18O8","2","0.4"
"C17H18O8","2","0.2"
"C17H18O8","2","2"
"C17H18O8","6","0"
"C17H18O8","6","0.4"
"C17H18O8","6","0.2"
"C17H18O8","6","2"
"C17H18O8","-10","0"
"C17H18O8","-10","0.4"
"C17H18O8","-10","0.2"
"C17H18O8","-10","2"
"C17H18O8","-6","0"
"C17H18O8","-6","0.4"
"C17H18O8","-6","0.2"
"C17H18O8","-6","2"
"C17H18O8","-2","0"
"C18H22O7","-2","0.4"
"C18H22O7","-2","0.2"
"C18H22O7","-2","2"
"C18H22O7","Pre","Pre"
"C18H22O7","2","0"
"C18H22O7","2","0.4"
"C18H22O7","2","0.2"
"C18H22O7","2","2"
"C18H22O7","6","0"
"C18H22O7","6","0.4"
"C18H22O7","6","0.2"
"C18H22O7","6","2"
"C18H22O7","-10","0"
"C18H22O7","-10","0.4"
"C18H22O7","-10","0.2"
"C18H22O7","-10","2"
"C18H22O7","-6","0"
"C18H22O7","-6","0.4"
"C18H22O7","-6","0.2"
"C18H22O7","-6","2"
"C18H22O7","-2","0"
"C15H26O9","-2","0.4"
"C15H26O9","-2","2"
"C15H26O9","Pre","Pre"
"C15H26O9","2","0"
"C15H26O9","2","0.4"
"C15H26O9","2","2"
"C15H26O9","6","0"
"C15H26O9","6","0.4"
"C15H26O9","6","0.2"
"C15H26O9","6","2"
"C15H26O9","-10","0"
"C15H26O9","-10","0.4"
"C15H26O9","-10","0.2"
"C15H26O9","-10","2"
"C15H26O9","-6","0"
"C15H26O9","-6","0.4"
"C15H26O9","-6","0.2"
"C15H26O9","-6","2"
"C15H26O9","-2","0"
"C19H26O6","-2","0.4"
"C19H26O6","-2","0.2"
"C19H26O6","-2","2"
"C19H26O6","Pre","Pre"
"C19H26O6","2","0"
"C19H26O6","2","0.4"
"C19H26O6","2","0.2"
"C19H26O6","2","2"
"C19H26O6","6","0"
"C19H26O6","6","0.4"
"C19H26O6","6","0.2"
"C19H26O6","6","2"
"C19H26O6","-10","0"
"C19H26O6","-10","0.4"
"C19H26O6","-10","0.2"
"C19H26O6","-10","2"
"C19H26O6","-6","0"
"C19H26O6","-6","0.4"
"C19H26O6","-6","0.2"
"C19H26O6","-6","2"
"C19H26O6","-2","0"
"C16H30O8","-2","0.4"
"C16H30O8","-2","2"
"C16H30O8","Pre","Pre"
"C16H30O8","2","0"
"C16H30O8","2","0.4"
"C16H30O8","6","0"
"C16H30O8","6","0.4"
"C16H30O8","6","0.2"
"C16H30O8","6","2"
"C16H30O8","-10","0"
"C16H30O8","-10","0.4"
"C16H30O8","-10","0.2"
"C16H30O8","-10","2"
"C16H30O8","-6","0"
"C16H30O8","-6","0.4"
"C16H30O8","-6","0.2"
"C16H30O8","-6","2"
"C16H30O8","-2","0"
"C20H30O5","-2","0.4"
"C20H30O5","-2","0.2"
"C20H30O5","-2","2"
"C20H30O5","Pre","Pre"
"C20H30O5","2","0"
"C20H30O5","2","0.4"
"C20H30O5","2","0.2"
"C20H30O5","2","2"
"C20H30O5","6","0"
"C20H30O5","6","0.4"
"C20H30O5","6","0.2"
"C20H30O5","6","2"
"C20H30O5","-10","0"
"C20H30O5","-10","0.4"
"C20H30O5","-10","0.2"
"C20H30O5","-10","2"
"C20H30O5","-6","0"
"C20H30O5","-6","0.4"
"C20H30O5","-6","0.2"
"C20H30O5","-6","2"
"C20H30O5","-2","0"
"C17H34O7","-6","0.2"
"C19H38O3","-2","0.4"
"C19H38O3","-2","0.2"
"C19H38O3","-2","2"
"C19H38O3","Pre","Pre"
"C19H38O3","2","0.2"
"C19H38O3","6","0"
"C19H38O3","6","0.4"
"C19H38O3","6","0.2"
"C19H38O3","6","2"
"C19H38O3","-10","0.4"
"C19H38O3","-10","0.2"
"C19H38O3","-10","2"
"C19H38O3","-6","0"
"C19H38O3","-6","0.4"
"C19H38O3","-6","0.2"
"C19H38O3","-6","2"
"C19H38O3","-2","0"
"C20H42O2","-2","0.4"
"C20H42O2","-2","0.2"
"C20H42O2","-2","2"
"C20H42O2","Pre","Pre"
"C20H42O2","2","0"
"C20H42O2","2","0.4"
"C20H42O2","2","0.2"
"C20H42O2","2","2"
"C20H42O2","6","0"
"C20H42O2","6","0.4"
"C20H42O2","6","0.2"
"C20H42O2","6","2"
"C20H42O2","-10","0"
"C20H42O2","-10","0.4"
"C20H42O2","-10","0.2"
"C20H42O2","-10","2"
"C20H42O2","-6","0"
"C20H42O2","-6","0.4"
"C20H42O2","-6","0.2"
"C20H42O2","-6","2"
"C20H42O2","-2","0"
"C14H21O7N1","-2","0.4"
"C14H21O7N1","-2","0.2"
"C14H21O7N1","-2","2"
"C14H21O7N1","2","0"
"C14H21O7N1","2","0.4"
"C14H21O7N1","2","0.2"
"C14H21O7N1","2","2"
"C14H21O7N1","6","0"
"C14H21O7N1","6","0.4"
"C14H21O7N1","6","0.2"
"C14H21O7N1","6","2"
"C14H21O7N1","-10","0"
"C14H21O7N1","-10","0.4"
"C14H21O7N1","-10","0.2"
"C14H21O7N1","-10","2"
"C14H21O7N1","-6","0"
"C14H21O7N1","-6","0.4"
"C14H21O7N1","-6","0.2"
"C14H21O7N1","-6","2"
"C14H21O7N1","-2","0"
"C15H25O6N1","-2","0.4"
"C15H25O6N1","-2","0.2"
"C15H25O6N1","-2","2"
"C15H25O6N1","Pre","Pre"
"C15H25O6N1","2","0"
"C15H25O6N1","2","0.4"
"C15H25O6N1","2","0.2"
"C15H25O6N1","2","2"
"C15H25O6N1","6","0"
"C15H25O6N1","6","0.4"
"C15H25O6N1","6","0.2"
"C15H25O6N1","6","2"
"C15H25O6N1","-10","0"
"C15H25O6N1","-10","0.4"
"C15H25O6N1","-10","0.2"
"C15H25O6N1","-10","2"
"C15H25O6N1","-6","0"
"C15H25O6N1","-6","0.4"
"C15H25O6N1","-6","0.2"
"C15H25O6N1","-6","2"
"C15H25O6N1","-2","0"
"C18H25O6N1","Pre","Pre"
"C19H41O2N1","Pre","Pre"
"C19H41O2N1","2","0.2"
"C19H41O2N1","2","2"
"C19H41O2N1","6","2"
"C10H20O9S1","-2","0.4"
"C10H20O9S1","-2","0.2"
"C10H20O9S1","-2","2"
"C10H20O9S1","Pre","Pre"
"C10H20O9S1","2","0"
"C10H20O9S1","2","0.4"
"C10H20O9S1","2","0.2"
"C10H20O9S1","2","2"
"C10H20O9S1","6","0"
"C10H20O9S1","6","0.4"
"C10H20O9S1","6","0.2"
"C10H20O9S1","6","2"
"C10H20O9S1","-10","0"
"C10H20O9S1","-10","0.4"
"C10H20O9S1","-10","0.2"
"C10H20O9S1","-10","2"
"C10H20O9S1","-6","0"
"C10H20O9S1","-6","0.4"
"C10H20O9S1","-6","0.2"
"C10H20O9S1","-6","2"
"C10H20O9S1","-2","0"
"C21H16O1S1","-2","0.4"
"C21H16O1S1","-2","2"
"C21H16O1S1","Pre","Pre"
"C21H16O1S1","2","0"
"C21H16O1S1","2","0.4"
"C21H16O1S1","2","0.2"
"C21H16O1S1","2","2"
"C21H16O1S1","6","0"
"C21H16O1S1","6","0.4"
"C21H16O1S1","6","0.2"
"C21H16O1S1","6","2"
"C21H16O1S1","-10","0"
"C21H16O1S1","-10","0.4"
"C21H16O1S1","-10","0.2"
"C21H16O1S1","-10","2"
"C21H16O1S1","-6","0"
"C21H16O1S1","-6","0.4"
"C21H16O1S1","-6","2"
"C16H16O9","-2","0.4"
"C16H16O9","-2","0.2"
"C16H16O9","-2","2"
"C16H16O9","2","0"
"C16H16O9","2","0.4"
"C16H16O9","2","0.2"
"C16H16O9","2","2"
"C16H16O9","6","0"
"C16H16O9","6","0.4"
"C16H16O9","6","0.2"
"C16H16O9","6","2"
"C16H16O9","-10","0"
"C16H16O9","-10","0.4"
"C16H16O9","-10","0.2"
"C16H16O9","-10","2"
"C16H16O9","-6","0"
"C16H16O9","-6","0.4"
"C16H16O9","-6","0.2"
"C16H16O9","-6","2"
"C16H16O9","-2","0"
"C18H20O3S1","Pre","Pre"
"C17H20O8","-2","0.4"
"C17H20O8","-2","0.2"
"C17H20O8","-2","2"
"C17H20O8","Pre","Pre"
"C17H20O8","2","0"
"C17H20O8","2","0.4"
"C17H20O8","2","0.2"
"C17H20O8","2","2"
"C17H20O8","6","0"
"C17H20O8","6","0.4"
"C17H20O8","6","0.2"
"C17H20O8","6","2"
"C17H20O8","-10","0"
"C17H20O8","-10","0.4"
"C17H20O8","-10","0.2"
"C17H20O8","-10","2"
"C17H20O8","-6","0"
"C17H20O8","-6","0.4"
"C17H20O8","-6","0.2"
"C17H20O8","-6","2"
"C17H20O8","-2","0"
"C14H24O10","Pre","Pre"
"C14H24O10","-10","0.4"
"C14H24O10","-6","2"
"C18H24O7","-2","0.4"
"C18H24O7","-2","0.2"
"C18H24O7","-2","2"
"C18H24O7","Pre","Pre"
"C18H24O7","2","0"
"C18H24O7","2","0.4"
"C18H24O7","2","0.2"
"C18H24O7","2","2"
"C18H24O7","6","0"
"C18H24O7","6","0.4"
"C18H24O7","6","0.2"
"C18H24O7","6","2"
"C18H24O7","-10","0"
"C18H24O7","-10","0.4"
"C18H24O7","-10","0.2"
"C18H24O7","-10","2"
"C18H24O7","-6","0"
"C18H24O7","-6","0.4"
"C18H24O7","-6","0.2"
"C18H24O7","-6","2"
"C18H24O7","-2","0"
"C19H28O6","-2","0.4"
"C19H28O6","-2","0.2"
"C19H28O6","-2","2"
"C19H28O6","Pre","Pre"
"C19H28O6","2","0"
"C19H28O6","2","0.4"
"C19H28O6","2","0.2"
"C19H28O6","2","2"
"C19H28O6","6","0"
"C19H28O6","6","0.4"
"C19H28O6","6","0.2"
"C19H28O6","6","2"
"C19H28O6","-10","0"
"C19H28O6","-10","0.4"
"C19H28O6","-10","0.2"
"C19H28O6","-10","2"
"C19H28O6","-6","0"
"C19H28O6","-6","0.4"
"C19H28O6","-6","0.2"
"C19H28O6","-6","2"
"C19H28O6","-2","0"
"C16H32O6S1","6","0.4"
"C16H32O6S1","-6","2"
"C20H32O5","-2","0.4"
"C20H32O5","-2","0.2"
"C20H32O5","-2","2"
"C20H32O5","Pre","Pre"
"C20H32O5","2","0"
"C20H32O5","2","0.4"
"C20H32O5","2","0.2"
"C20H32O5","2","2"
"C20H32O5","6","0"
"C20H32O5","6","0.4"
"C20H32O5","6","0.2"
"C20H32O5","6","2"
"C20H32O5","-10","0"
"C20H32O5","-10","0.4"
"C20H32O5","-10","0.2"
"C20H32O5","-10","2"
"C20H32O5","-6","0"
"C20H32O5","-6","0.4"
"C20H32O5","-6","0.2"
"C20H32O5","-6","2"
"C20H32O5","-2","0"
"C17H36O5S1","-2","0.4"
"C17H36O5S1","-2","0.2"
"C17H36O5S1","-2","2"
"C17H36O5S1","Pre","Pre"
"C17H36O5S1","2","0"
"C17H36O5S1","2","0.4"
"C17H36O5S1","6","0.4"
"C17H36O5S1","6","2"
"C17H36O5S1","-10","0"
"C17H36O5S1","-10","0.2"
"C17H36O5S1","-10","2"
"C17H36O5S1","-6","0"
"C17H36O5S1","-6","0.4"
"C17H36O5S1","-6","0.2"
"C17H36O5S1","-6","2"
"C17H36O5S1","-2","0"
"C13H19O8N1","2","2"
"C13H19O8N1","6","0.4"
"C13H19O8N1","-10","0"
"C13H19O8N1","-6","0"
"C13H19O8N1","-6","0.4"
"C14H23O7N1","-2","0.4"
"C14H23O7N1","-2","0.2"
"C14H23O7N1","-2","2"
"C14H23O7N1","2","0"
"C14H23O7N1","2","0.4"
"C14H23O7N1","2","0.2"
"C14H23O7N1","2","2"
"C14H23O7N1","6","0"
"C14H23O7N1","6","0.4"
"C14H23O7N1","6","0.2"
"C14H23O7N1","6","2"
"C14H23O7N1","-10","0"
"C14H23O7N1","-10","0.4"
"C14H23O7N1","-10","0.2"
"C14H23O7N1","-10","2"
"C14H23O7N1","-6","0"
"C14H23O7N1","-6","0.4"
"C14H23O7N1","-6","0.2"
"C14H23O7N1","-6","2"
"C14H23O7N1","-2","0"
"C21H23O2N1S1","-2","0.4"
"C21H23O2N1S1","-2","0.2"
"C21H23O2N1S1","-2","2"
"C21H23O2N1S1","Pre","Pre"
"C21H23O2N1S1","2","0"
"C21H23O2N1S1","2","0.4"
"C21H23O2N1S1","2","0.2"
"C21H23O2N1S1","2","2"
"C21H23O2N1S1","6","0"
"C21H23O2N1S1","6","0.4"
"C21H23O2N1S1","6","0.2"
"C21H23O2N1S1","6","2"
"C21H23O2N1S1","-10","0"
"C21H23O2N1S1","-10","0.4"
"C21H23O2N1S1","-10","0.2"
"C21H23O2N1S1","-10","2"
"C21H23O2N1S1","-6","0"
"C21H23O2N1S1","-6","0.4"
"C21H23O2N1S1","-6","0.2"
"C21H23O2N1S1","-6","2"
"C21H23O2N1S1","-2","0"
"C15H27O6N1","-2","0.4"
"C15H27O6N1","-2","0.2"
"C15H27O6N1","-2","2"
"C15H27O6N1","Pre","Pre"
"C15H27O6N1","2","0"
"C15H27O6N1","2","0.4"
"C15H27O6N1","2","0.2"
"C15H27O6N1","2","2"
"C15H27O6N1","6","0"
"C15H27O6N1","6","0.4"
"C15H27O6N1","6","0.2"
"C15H27O6N1","6","2"
"C15H27O6N1","-10","0"
"C15H27O6N1","-10","0.4"
"C15H27O6N1","-10","0.2"
"C15H27O6N1","-10","2"
"C15H27O6N1","-6","0"
"C15H27O6N1","-6","0.4"
"C15H27O6N1","-6","0.2"
"C15H27O6N1","-6","2"
"C15H27O6N1","-2","0"
"C16H31O5N1","2","0.4"
"C16H31O5N1","2","2"
"C16H31O5N1","-6","0.2"
"C16H31O5N1","-6","2"
"C16H31O5N1","-2","0"
"C19H14O5S1","2","0.2"
"C20H14O4","Pre","Pre"
"C19H14O7","-2","0.4"
"C19H14O7","-2","0.2"
"C19H14O7","-2","2"
"C19H14O7","2","0"
"C19H14O7","2","0.4"
"C19H14O7","2","0.2"
"C19H14O7","2","2"
"C19H14O7","6","0"
"C19H14O7","6","0.2"
"C19H14O7","-10","0"
"C19H14O7","-10","0.4"
"C19H14O7","-10","0.2"
"C19H14O7","-10","2"
"C19H14O7","-6","0"
"C19H14O7","-6","0.4"
"C19H14O7","-6","0.2"
"C19H14O7","-6","2"
"C19H14O7","-2","0"
"C21H18O1S1","-2","0.4"
"C21H18O1S1","-2","0.2"
"C21H18O1S1","-2","2"
"C21H18O1S1","Pre","Pre"
"C21H18O1S1","2","0"
"C21H18O1S1","2","0.4"
"C21H18O1S1","2","0.2"
"C21H18O1S1","2","2"
"C21H18O1S1","6","0"
"C21H18O1S1","6","0.4"
"C21H18O1S1","6","0.2"
"C21H18O1S1","6","2"
"C21H18O1S1","-10","0"
"C21H18O1S1","-10","0.4"
"C21H18O1S1","-10","0.2"
"C21H18O1S1","-10","2"
"C21H18O1S1","-6","0"
"C21H18O1S1","-6","0.4"
"C21H18O1S1","-6","0.2"
"C21H18O1S1","-6","2"
"C21H18O1S1","-2","0"
"C17H18O6","Pre","Pre"
"C23H14O4","-2","0.4"
"C23H14O4","2","0"
"C23H14O4","2","0.4"
"C23H14O4","2","2"
"C23H14O4","6","0"
"C23H14O4","6","0.4"
"C23H14O4","6","2"
"C23H14O4","-10","0.4"
"C23H14O4","-10","0.2"
"C23H14O4","-6","0"
"C23H14O4","-6","2"
"C16H18O9","-2","0.4"
"C16H18O9","-2","0.2"
"C16H18O9","-2","2"
"C16H18O9","Pre","Pre"
"C16H18O9","2","0"
"C16H18O9","2","0.4"
"C16H18O9","2","0.2"
"C16H18O9","2","2"
"C16H18O9","6","0"
"C16H18O9","6","0.4"
"C16H18O9","6","0.2"
"C16H18O9","6","2"
"C16H18O9","-10","0"
"C16H18O9","-10","0.4"
"C16H18O9","-10","0.2"
"C16H18O9","-10","2"
"C16H18O9","-6","0"
"C16H18O9","-6","0.4"
"C16H18O9","-6","0.2"
"C16H18O9","-6","2"
"C16H18O9","-2","0"
"C20H18O6","-2","0.4"
"C20H18O6","-2","0.2"
"C20H18O6","-2","2"
"C20H18O6","2","0"
"C20H18O6","2","0.4"
"C20H18O6","2","0.2"
"C20H18O6","6","0"
"C20H18O6","6","0.4"
"C20H18O6","6","0.2"
"C20H18O6","6","2"
"C20H18O6","-10","0"
"C20H18O6","-10","0.4"
"C20H18O6","-10","0.2"
"C20H18O6","-10","2"
"C20H18O6","-6","0"
"C20H18O6","-6","0.4"
"C20H18O6","-6","0.2"
"C20H18O6","-6","2"
"C20H18O6","-2","0"
"C17H22O8","-2","0.4"
"C17H22O8","-2","0.2"
"C17H22O8","-2","2"
"C17H22O8","Pre","Pre"
"C17H22O8","2","0"
"C17H22O8","2","0.4"
"C17H22O8","2","0.2"
"C17H22O8","2","2"
"C17H22O8","6","0"
"C17H22O8","6","0.4"
"C17H22O8","6","0.2"
"C17H22O8","6","2"
"C17H22O8","-10","0"
"C17H22O8","-10","0.4"
"C17H22O8","-10","0.2"
"C17H22O8","-10","2"
"C17H22O8","-6","0"
"C17H22O8","-6","0.4"
"C17H22O8","-6","0.2"
"C17H22O8","-6","2"
"C17H22O8","-2","0"
"C22H22O2","-2","0.4"
"C22H22O2","-2","0.2"
"C22H22O2","-2","2"
"C22H22O2","Pre","Pre"
"C22H22O2","2","0"
"C22H22O2","2","0.4"
"C22H22O2","2","0.2"
"C22H22O2","2","2"
"C22H22O2","6","0"
"C22H22O2","6","0.4"
"C22H22O2","6","0.2"
"C22H22O2","6","2"
"C22H22O2","-10","0"
"C22H22O2","-10","0.4"
"C22H22O2","-10","0.2"
"C22H22O2","-10","2"
"C22H22O2","-6","0"
"C22H22O2","-6","0.4"
"C22H22O2","-6","0.2"
"C22H22O2","-6","2"
"C22H22O2","-2","0"
"C18H26O7","-2","0.4"
"C18H26O7","-2","0.2"
"C18H26O7","-2","2"
"C18H26O7","Pre","Pre"
"C18H26O7","2","0"
"C18H26O7","2","0.4"
"C18H26O7","2","0.2"
"C18H26O7","2","2"
"C18H26O7","6","0"
"C18H26O7","6","0.4"
"C18H26O7","6","0.2"
"C18H26O7","6","2"
"C18H26O7","-10","0"
"C18H26O7","-10","0.4"
"C18H26O7","-10","0.2"
"C18H26O7","-10","2"
"C18H26O7","-6","0"
"C18H26O7","-6","0.4"
"C18H26O7","-6","0.2"
"C18H26O7","-6","2"
"C18H26O7","-2","0"
"C19H30O4S1","-2","0.4"
"C19H30O4S1","-2","0.2"
"C19H30O4S1","-2","2"
"C19H30O4S1","2","0"
"C19H30O4S1","2","0.4"
"C19H30O4S1","2","0.2"
"C19H30O4S1","2","2"
"C19H30O4S1","6","0.4"
"C19H30O4S1","6","2"
"C19H30O4S1","-10","0"
"C19H30O4S1","-10","0.4"
"C19H30O4S1","-10","0.2"
"C19H30O4S1","-10","2"
"C19H30O4S1","-6","0"
"C19H30O4S1","-6","0.4"
"C19H30O4S1","-6","0.2"
"C19H30O4S1","-6","2"
"C19H30O4S1","-2","0"
"C20H30O3","2","0"
"C20H30O3","2","0.4"
"C20H30O3","2","2"
"C20H30O3","6","0"
"C20H30O3","-10","0"
"C19H30O6","-2","0.4"
"C19H30O6","-2","0.2"
"C19H30O6","-2","2"
"C19H30O6","Pre","Pre"
"C19H30O6","2","0"
"C19H30O6","2","0.4"
"C19H30O6","2","0.2"
"C19H30O6","2","2"
"C19H30O6","6","0"
"C19H30O6","6","0.4"
"C19H30O6","6","0.2"
"C19H30O6","6","2"
"C19H30O6","-10","0"
"C19H30O6","-10","0.4"
"C19H30O6","-10","0.2"
"C19H30O6","-10","2"
"C19H30O6","-6","0"
"C19H30O6","-6","0.4"
"C19H30O6","-6","0.2"
"C19H30O6","-6","2"
"C19H30O6","-2","0"
"C16H34O6S1","-2","0.4"
"C16H34O6S1","-2","0.2"
"C16H34O6S1","-2","2"
"C16H34O6S1","Pre","Pre"
"C16H34O6S1","2","0"
"C16H34O6S1","2","0.4"
"C16H34O6S1","2","0.2"
"C16H34O6S1","2","2"
"C16H34O6S1","6","0.4"
"C16H34O6S1","6","0.2"
"C16H34O6S1","6","2"
"C16H34O6S1","-10","0"
"C16H34O6S1","-10","0.4"
"C16H34O6S1","-10","0.2"
"C16H34O6S1","-10","2"
"C16H34O6S1","-6","0"
"C16H34O6S1","-6","0.4"
"C16H34O6S1","-6","0.2"
"C16H34O6S1","-6","2"
"C16H34O6S1","-2","0"
"C20H34O3S1","-2","0.4"
"C20H34O3S1","6","0.4"
"C20H34O3S1","-10","0"
"C20H34O3S1","-10","2"
"C20H34O3S1","-6","0.4"
"C20H34O3S1","-6","2"
"C20H34O5","-2","0.4"
"C20H34O5","-2","0.2"
"C20H34O5","-2","2"
"C20H34O5","Pre","Pre"
"C20H34O5","2","0"
"C20H34O5","2","0.4"
"C20H34O5","2","0.2"
"C20H34O5","2","2"
"C20H34O5","6","0"
"C20H34O5","6","0.4"
"C20H34O5","6","0.2"
"C20H34O5","6","2"
"C20H34O5","-10","0"
"C20H34O5","-10","0.4"
"C20H34O5","-10","0.2"
"C20H34O5","-10","2"
"C20H34O5","-6","0"
"C20H34O5","-6","0.4"
"C20H34O5","-6","0.2"
"C20H34O5","-6","2"
"C20H34O5","-2","0"
"C18H38O4","-2","0.4"
"C18H38O4","2","0"
"C18H38O4","2","0.4"
"C18H38O4","2","0.2"
"C18H38O4","2","2"
"C18H38O4","6","0"
"C18H38O4","6","0.4"
"C18H38O4","6","0.2"
"C18H38O4","6","2"
"C18H38O4","-10","0"
"C18H38O4","-10","0.4"
