Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates
155.0713681,8,12,3,0,0,0,0,0,CHO,[M-H]-,156.0786446,-0.002167166,1
155.107756,9,16,2,0,0,0,0,0,CHO,[M-H]-,156.1150324,-0.017168584,1
155.1441422,10,20,1,0,0,0,0,0,CHO,[M-H]-,156.1514186,-0.021618082,1
156.0666192,7,11,3,1,0,0,0,0,CHON,[M-H]-,157.0738957,-0.015475803,1
157.0506334,7,10,4,0,0,0,0,0,CHO,[M-H]-,158.0579099,-0.006996328,1
157.0658955,11,10,1,0,0,0,0,0,CHO,[M-H]-,158.0731719,-0.04422208,1
157.0870175,8,14,3,0,0,0,0,0,CHO,[M-H]-,158.0942939,0.002465258,1
157.1234044,9,18,2,0,0,0,0,0,CHO,[M-H]-,158.1306809,-0.006749198,1
159.0451522,10,8,2,0,0,0,0,0,CHO,[M-H]-,160.0524287,0.004975155,1
159.0662847,7,12,4,0,0,0,0,0,CHO,[M-H]-,160.0735611,-0.014118841,1
159.1026669,8,16,3,0,0,0,0,0,CHO,[M-H]-,160.1099434,0.006134821,1
160.0404062,9,7,2,1,0,0,0,0,CHON,[M-H]-,161.0476826,-0.025746394,1
161.0244176,9,6,3,0,0,0,0,0,CHO,[M-H]-,162.0316941,-7.39E-05,1
161.045549,6,10,5,0,0,0,0,0,CHO,[M-H]-,162.0528255,-0.012474328,1
161.0608047,10,10,2,0,0,0,0,0,CHO,[M-H]-,162.0680811,-0.009769948,1
161.0819334,7,14,4,0,0,0,0,0,CHO,[M-H]-,162.0892099,-0.005903006,1
161.0971956,11,14,1,0,0,0,0,0,CHO,[M-H]-,162.1044721,-0.043251802,1
162.0771737,6,13,4,1,0,0,0,0,CHON,[M-H]-,163.0844502,0.047473795,1
163.0400673,9,8,3,0,0,0,0,0,CHO,[M-H]-,164.0473438,0.001942532,1
163.0611991,6,12,5,0,0,0,0,0,CHO,[M-H]-,164.0684755,-0.012444317,1
163.076454,10,12,2,0,0,0,0,0,CHO,[M-H]-,164.0837305,-0.005092782,1
163.1128372,11,16,1,0,0,0,0,0,CHO,[M-H]-,164.1201136,0.009052842,1
164.035317,8,7,3,1,0,0,0,0,CHON,[M-H]-,165.0425935,-0.002483773,1
165.0193302,8,6,4,0,0,0,0,0,CHO,[M-H]-,166.0266066,0.012343105,1
165.0557166,9,10,3,0,0,0,0,0,CHO,[M-H]-,166.0629931,0.006653153,1
165.0921044,10,14,2,0,0,0,0,0,CHO,[M-H]-,166.0993809,-0.007167028,1
165.1284879,11,18,1,0,0,0,0,0,CHO,[M-H]-,166.1357644,0.004974381,1
166.0509653,8,9,3,1,0,0,0,0,CHON,[M-H]-,167.0582418,0.008393825,1
167.0349815,8,8,4,0,0,0,0,0,CHO,[M-H]-,168.0422579,0.004749445,1
167.0713697,9,12,3,0,0,0,0,0,CHO,[M-H]-,168.0786461,-0.011279348,1
167.1077458,10,16,2,0,0,0,0,0,CHO,[M-H]-,168.1150222,0.044700624,1
167.1441392,11,20,1,0,0,0,0,0,CHO,[M-H]-,168.1514156,-0.002121621,1
168.0302327,7,7,4,1,0,0,0,0,CHON,[M-H]-,169.0375092,-0.008864225,1
169.0506335,8,10,4,0,0,0,0,0,CHO,[M-H]-,170.05791,-0.006749791,1
169.0636979,6,14,3,0,0,0,0,0,CHO,[M+Cl]-,134.0942966,-0.016867337,1
169.0870177,9,14,3,0,0,0,0,0,CHO,[M-H]-,170.0942942,0.000874279,1
169.1234036,10,18,2,0,0,0,0,0,CHO,[M-H]-,170.13068,-0.001250205,1
169.159789,11,22,1,0,0,0,0,0,CHO,[M-H]-,170.1670655,-0.000936751,1
170.9854511,7,4,3,0,0,0,0,0,CHO,[M+Cl]-,136.0160498,-0.0424648,1
171.0121399,7,8,3,0,0,1,0,0,CHOS,[M-H]-,172.0194164,-0.009031026,1
171.0451545,11,8,2,0,0,0,0,0,CHO,[M-H]-,172.0524309,-0.00838458,1
171.0662832,8,12,4,0,0,0,0,0,CHO,[M-H]-,172.0735597,-0.004631561,1
171.1026695,9,16,3,0,0,0,0,0,CHO,[M-H]-,172.109946,-0.009185233,1
171.1390567,10,20,2,0,0,0,0,0,CHO,[M-H]-,172.1463331,-0.018776757,1
171.9807071,6,3,3,1,0,0,0,0,CHON,[M+Cl]-,137.0113058,-0.093586228,1
172.0615347,7,11,4,1,0,0,0,0,CHON,[M-H]-,173.0688112,-0.01918112,1
172.0979142,8,15,3,1,0,0,0,0,CHON,[M-H]-,173.1051907,0.015464826,1
172.9914179,6,6,4,0,0,1,0,0,CHOS,[M-H]-,173.9986943,-0.085968008,1
173.0455451,7,10,5,0,0,0,0,0,CHO,[M-H]-,174.0528215,0.010847154,1
173.0819322,8,14,4,0,0,0,0,0,CHO,[M-H]-,174.0892087,0.001394028,1
173.1183172,9,18,3,0,0,0,0,0,CHO,[M-H]-,174.1255937,0.004397676,1
175.0248108,6,8,6,0,0,0,0,0,CHO,[M-H]-,176.0320873,0.004076895,1
175.0400688,10,8,3,0,0,0,0,0,CHO,[M-H]-,176.0473453,-0.006679223,1
175.0611982,7,12,5,0,0,0,0,0,CHO,[M-H]-,176.0684747,-0.006746366,1
175.0764517,11,12,2,0,0,0,0,0,CHO,[M-H]-,176.0837281,0.008470033,1
175.0975833,8,16,4,0,0,0,0,0,CHO,[M-H]-,176.1048598,-0.004534961,1
175.1128403,12,16,1,0,0,0,0,0,CHO,[M-H]-,176.1201168,-0.009370452,1
176.0564421,6,11,5,1,0,0,0,0,CHON,[M-H]-,177.0637186,0.022029601,1
177.0193339,9,6,4,0,0,0,0,0,CHO,[M-H]-,178.0266104,-0.009407152,1
177.0557166,10,10,3,0,0,0,0,0,CHO,[M-H]-,178.0629931,0.006181751,1
177.0921054,11,14,2,0,0,0,0,0,CHO,[M-H]-,178.0993819,-0.012175244,1
177.1284873,12,18,1,0,0,0,0,0,CHO,[M-H]-,178.1357638,0.00789025,1
178.9986002,8,4,5,0,0,0,0,0,CHO,[M-H]-,180.0058767,-0.019026857,1
179.0349831,9,8,4,0,0,0,0,0,CHO,[M-H]-,180.0422595,-0.004440952,1
179.0713665,10,12,3,0,0,0,0,0,CHO,[M-H]-,180.078643,0.006876472,1
179.1077533,11,16,2,0,0,0,0,0,CHO,[M-H]-,180.1150298,-0.000180302,1
179.1441393,12,20,1,0,0,0,0,0,CHO,[M-H]-,180.1514157,-0.002566584,1
180.0302335,8,7,4,1,0,0,0,0,CHON,[M-H]-,181.03751,-0.012335884,1
180.0666292,9,11,3,1,0,0,0,0,CHON,[M-H]-,181.0739056,-0.068484965,1
181.0142465,8,6,5,0,0,0,0,0,CHO,[M-H]-,182.021523,0.00189138,1
181.050632,9,10,4,0,0,0,0,0,CHO,[M-H]-,182.0579084,0.002125955,1
181.0870161,10,14,3,0,0,0,0,0,CHO,[M-H]-,182.0942925,0.009759703,1
181.1234051,11,18,2,0,0,0,0,0,CHO,[M-H]-,182.1306816,-0.009576944,1
181.1597898,12,22,1,0,0,0,0,0,CHO,[M-H]-,182.1670663,-0.005296192,1
182.0094943,7,5,5,1,0,0,0,0,CHON,[M-H]-,183.0167708,0.008192345,1
183.004745,6,4,5,2,0,0,0,0,CHON,[M-H]-,184.0120215,-0.001381106,1
183.0121421,8,8,3,0,0,1,0,0,CHOS,[M-H]-,184.0194186,-0.020385976,1
183.0298973,8,8,5,0,0,0,0,0,CHO,[M-H]-,184.0371737,-0.002044643,1
183.0445906,4,12,4,2,0,1,0,0,CHONS,[M-H]-,184.0518671,-0.486196909,1
183.0662828,9,12,4,0,0,0,0,0,CHO,[M-H]-,184.0735592,-0.001920437,1
183.1026689,10,16,3,0,0,0,0,0,CHO,[M-H]-,184.1099453,-0.005122889,1
183.1390543,11,20,2,0,0,0,0,0,CHO,[M-H]-,184.1463308,-0.005044627,1
184.0615312,8,11,4,1,0,0,0,0,CHON,[M-H]-,185.0688077,0.000993574,1
185.0277907,8,10,3,0,0,1,0,0,CHOS,[M-H]-,186.0350672,-0.012409203,1
185.0374808,9,10,2,0,0,0,0,0,CHO,[M+Cl]-,150.0680796,6.98E-05,1
185.0455503,8,10,5,0,0,0,0,0,CHO,[M-H]-,186.0528268,-0.017979683,1
185.0608006,12,10,2,0,0,0,0,0,CHO,[M-H]-,186.068077,0.013593957,1
185.0819329,9,14,4,0,0,0,0,0,CHO,[M-H]-,186.0892094,-0.002556706,1
185.1183191,10,18,3,0,0,0,0,0,CHO,[M-H]-,186.1255956,-0.00625303,1
185.1547051,11,22,2,0,0,0,0,0,CHO,[M-H]-,186.1619816,-0.008912248,1
186.1135668,9,17,3,1,0,0,0,0,CHON,[M-H]-,187.1208432,0.00091768,1
186.9803708,7,4,4,0,0,0,0,0,CHO,[M+Cl]-,152.0109695,-0.071846568,1
187.0070549,7,8,4,0,0,1,0,0,CHOS,[M-H]-,188.0143314,-0.010228773,1
187.0400687,11,8,3,0,0,0,0,0,CHO,[M-H]-,188.0473452,-0.005803709,1
187.0612006,8,12,5,0,0,0,0,0,CHO,[M-H]-,188.0684771,-0.018979308,1
187.076464,12,12,2,0,0,0,0,0,CHO,[M-H]-,188.0837404,-0.057438449,1
187.097583,9,16,4,0,0,0,0,0,CHO,[M-H]-,188.1048595,-0.002729025,1
187.1128427,13,16,1,0,0,0,0,0,CHO,[M-H]-,188.1201191,-0.021327519,1
187.1339671,10,20,3,0,0,0,0,0,CHO,[M-H]-,188.1412436,0.004831825,1
188.0353164,10,7,3,1,0,0,0,0,CHON,[M-H]-,189.0425929,0.000976356,1
188.0928266,8,15,4,1,0,0,0,0,CHON,[M-H]-,189.100103,0.026139439,1
188.9960102,7,6,4,0,0,0,0,0,CHO,[M+Cl]-,154.026609,-0.001778993,1
189.0193336,10,6,4,0,0,0,0,0,CHO,[M-H]-,190.02661,-0.007164223,1
189.0404686,7,10,6,0,0,0,0,0,CHO,[M-H]-,190.0477451,-0.036916509,1
189.055717,11,10,3,0,0,0,0,0,CHO,[M-H]-,190.0629934,0.004039977,1
189.0768437,8,14,5,0,0,0,0,0,CHO,[M-H]-,190.0841202,0.017604713,1
189.0921037,12,14,2,0,0,0,0,0,CHO,[M-H]-,190.0993802,-0.002484639,1
189.113233,9,18,4,0,0,0,0,0,CHO,[M-H]-,190.1205094,-0.0018914,1
189.1284904,13,18,1,0,0,0,0,0,CHO,[M-H]-,190.1357668,-0.008613694,1
190.0509665,10,9,3,1,0,0,0,0,CHON,[M-H]-,191.058243,0.000883491,1
190.072096,7,13,5,1,0,0,0,0,CHON,[M-H]-,191.0793725,0.000350539,1
191.0349809,10,8,4,0,0,0,0,0,CHO,[M-H]-,192.0422574,0.007026377,1
191.0480499,8,12,3,0,0,0,0,0,CHO,[M+Cl]-,156.0786486,-0.027980382,1
191.0561013,7,12,6,0,0,0,0,0,CHO,[M-H]-,192.0633777,0.054095013,1
191.0713675,11,12,3,0,0,0,0,0,CHO,[M-H]-,192.0786439,0.001741093,1
191.1077541,12,16,2,0,0,0,0,0,CHO,[M-H]-,192.1150305,-0.004049322,1
191.1441363,13,20,1,0,0,0,0,0,CHO,[M-H]-,192.1514127,0.013147994,1
192.0302343,9,7,4,1,0,0,0,0,CHON,[M-H]-,193.0375107,-0.015586848,1
192.066605,10,11,3,1,0,0,0,0,CHON,[M-H]-,193.0738814,0.061093049,1
193.0142467,9,6,5,0,0,0,0,0,CHO,[M-H]-,194.0215231,0.000902891,1
193.0254823,8,6,4,2,0,0,0,0,CHON,[M-H]-,194.0327587,-0.010456649,1
193.0272852,7,10,4,0,0,0,0,0,CHO,[M+Cl]-,158.0578839,0.157324236,1
193.0506327,10,10,4,0,0,0,0,0,CHO,[M-H]-,194.0579092,-0.001867508,1
193.0636961,8,14,3,0,0,0,0,0,CHO,[M+Cl]-,158.0942949,-0.003438554,1
193.0870177,11,14,3,0,0,0,0,0,CHO,[M-H]-,194.0942941,0.000906975,1
193.0903895,8,18,3,0,0,1,0,0,CHOS,[M-H]-,194.097666,-0.004535091,1
193.1234026,12,18,2,0,0,0,0,0,CHO,[M-H]-,194.1306791,0.003957021,1
193.1597924,13,22,1,0,0,0,0,0,CHO,[M-H]-,194.1670689,-0.018245061,1
194.0458449,9,9,4,1,0,0,0,0,CHON,[M-H]-,195.0531214,0.186528863,1
194.0822677,10,13,3,1,0,0,0,0,CHON,[M-H]-,195.0895441,-0.00440021,1
195.0298983,9,8,5,0,0,0,0,0,CHO,[M-H]-,196.0371748,-0.00714019,1
195.0429577,7,12,4,0,0,0,0,0,CHO,[M+Cl]-,160.0735564,0.015213632,1
195.0662835,10,12,4,0,0,0,0,0,CHO,[M-H]-,196.0735599,-0.005347952,1
195.0793468,8,16,3,0,0,0,0,0,CHO,[M+Cl]-,160.1099455,-0.007064532,1
195.0808101,6,16,3,2,0,1,0,0,CHONS,[M-H]-,196.0880866,0.39002672,1
195.1026682,11,16,3,0,0,0,0,0,CHO,[M-H]-,196.1099447,-0.001383979,1
195.1390528,12,20,2,0,0,0,0,0,CHO,[M-H]-,196.1463293,0.002936982,1
196.0251443,8,7,5,1,0,0,0,0,CHON,[M-H]-,197.0324207,0.008076173,1
197.0067357,12,6,1,0,0,1,0,0,CHOS,[M-H]-,198.0140122,-0.387181323,1
197.0222217,6,10,5,0,0,0,0,0,CHO,[M+Cl]-,162.0528204,0.01877161,1
197.0455478,9,10,5,0,0,0,0,0,CHO,[M-H]-,198.0528243,-0.004305142,1
197.0819331,10,14,4,0,0,0,0,0,CHO,[M-H]-,198.0892096,-0.003205783,1
197.1183182,11,18,3,0,0,0,0,0,CHO,[M-H]-,198.1255947,-0.001207728,1
197.1547039,12,22,2,0,0,0,0,0,CHO,[M-H]-,198.1619804,-0.002282634,1
198.0407901,8,9,5,1,0,0,0,0,CHON,[M-H]-,199.0480666,0.029097396,1
199.0070527,8,8,4,0,0,1,0,0,CHOS,[M-H]-,200.0143291,0.001567506,1
199.0167109,9,8,3,0,0,0,0,0,CHO,[M+Cl]-,164.0473096,0.210290711,1
199.043438,9,12,3,0,0,1,0,0,CHOS,[M-H]-,200.0507144,0.002496595,1
199.0531311,10,12,2,0,0,0,0,0,CHO,[M+Cl]-,164.0837298,-0.000886045,1
199.0611978,9,12,5,0,0,0,0,0,CHO,[M-H]-,200.0684743,-0.00410132,1
199.0975828,10,16,4,0,0,0,0,0,CHO,[M-H]-,200.1048593,-0.001441292,1
199.1339691,11,20,3,0,0,0,0,0,CHO,[M-H]-,200.1412455,-0.00517527,1
200.0928345,9,15,4,1,0,0,0,0,CHON,[M-H]-,201.1001109,-0.014782797,1
200.1292172,10,19,3,1,0,0,0,0,CHON,[M-H]-,201.1364937,-0.00108827,1
200.9863175,7,6,5,0,0,1,0,0,CHOS,[M-H]-,201.993594,2.12E-05,1
200.9960121,8,6,4,0,0,0,0,0,CHO,[M+Cl]-,166.0266108,-0.012801512,1
201.0404532,8,10,6,0,0,0,0,0,CHO,[M-H]-,202.0477296,0.041747983,1
201.055719,12,10,3,0,0,0,0,0,CHO,[M-H]-,202.0629955,-0.00646539,1
201.0687826,10,14,2,0,0,0,0,0,CHO,[M+Cl]-,166.0993813,-0.009464429,1
201.0768476,9,14,5,0,0,0,0,0,CHO,[M-H]-,202.0841241,-0.002532613,1
201.0920865,13,14,2,0,0,0,0,0,CHO,[M-H]-,202.099363,0.082732808,1
201.1132334,10,18,4,0,0,0,0,0,CHO,[M-H]-,202.1205098,-0.003871742,1
201.1284857,14,18,1,0,0,0,0,0,CHO,[M-H]-,202.1357621,0.015223492,1
201.1496183,11,22,3,0,0,0,0,0,CHO,[M-H]-,202.1568948,-0.00120595,1
202.0509629,11,9,3,1,0,0,0,0,CHON,[M-H]-,203.0582394,0.018579333,1
202.1084881,9,17,4,1,0,0,0,0,CHON,[M-H]-,203.1157646,-0.032275582,1
203.03498,11,8,4,0,0,0,0,0,CHO,[M-H]-,204.0422565,0.011081799,1
203.0480132,9,12,3,0,0,0,0,0,CHO,[M+Cl]-,168.0786119,0.192538108,1
203.0561039,8,12,6,0,0,0,0,0,CHO,[M-H]-,204.0633804,0.037790736,1
203.0713675,12,12,3,0,0,0,0,0,CHO,[M-H]-,204.078644,0.001475207,1
203.092497,9,16,5,0,0,0,0,0,CHO,[M-H]-,204.0997735,0.000633845,1
203.1077552,13,16,2,0,0,0,0,0,CHO,[M-H]-,204.1150316,-0.009153817,1
203.1288832,10,20,4,0,0,0,0,0,CHO,[M-H]-,204.1361596,-0.002441766,1
203.1441435,14,20,1,0,0,0,0,0,CHO,[M-H]-,204.15142,-0.023034653,1
204.0302329,10,7,4,1,0,0,0,0,CHON,[M-H]-,205.0375094,-0.008118171,1
204.0666155,11,11,3,1,0,0,0,0,CHON,[M-H]-,205.0738919,0.006364313,1
205.0142466,10,6,5,0,0,0,0,0,CHO,[M-H]-,206.0215231,0.001066124,1
205.0254694,9,6,4,2,0,0,0,0,CHON,[M-H]-,206.0327458,0.052692795,1
205.0506325,11,10,4,0,0,0,0,0,CHO,[M-H]-,206.057909,-0.000883356,1
205.0636971,9,14,3,0,0,0,0,0,CHO,[M+Cl]-,170.0942959,-0.009067577,1
205.087016,12,14,3,0,0,0,0,0,CHO,[M-H]-,206.0942924,0.009189434,1
205.1081566,9,18,5,0,0,0,0,0,CHO,[M-H]-,206.1154331,-0.04573483,1
205.123404,13,18,2,0,0,0,0,0,CHO,[M-H]-,206.1306804,-0.0029252,1
205.1597874,14,22,1,0,0,0,0,0,CHO,[M-H]-,206.1670639,0.006903984,1
206.0458791,10,9,4,1,0,0,0,0,CHON,[M-H]-,207.0531556,0.01054693,1
206.0822684,11,13,3,1,0,0,0,0,CHON,[M-H]-,207.0895448,-0.007453333,1
207.012139,10,8,3,0,0,1,0,0,CHOS,[M-H]-,208.0194155,-0.003176538,1
207.0298967,10,8,5,0,0,0,0,0,CHO,[M-H]-,208.0371731,0.001083872,1
207.0429592,8,12,4,0,0,0,0,0,CHO,[M+Cl]-,172.0735579,0.005435236,1
207.0662823,11,12,4,0,0,0,0,0,CHO,[M-H]-,208.0735588,0.000382634,1
207.0696985,8,16,4,0,0,1,0,0,CHOS,[M-H]-,208.076975,-0.217821944,1
207.0793439,9,16,3,0,0,0,0,0,CHO,[M+Cl]-,172.1099426,0.010369666,1
207.0874107,8,16,6,0,0,0,0,0,CHO,[M-H]-,208.0946872,0.005011373,1
207.1026677,12,16,3,0,0,0,0,0,CHO,[M-H]-,208.1099442,0.001056994,1
207.1060565,9,20,3,0,0,1,0,0,CHOS,[M-H]-,208.113333,-0.085298677,1
207.139053,13,20,2,0,0,0,0,0,CHO,[M-H]-,208.1463294,0.002187126,1
208.0251468,9,7,5,1,0,0,0,0,CHON,[M-H]-,209.0324232,-0.004193456,1
208.038212,7,11,4,1,0,0,0,0,CHON,[M+Cl]-,173.0688107,-0.01640978,1
208.0615334,10,11,4,1,0,0,0,0,CHON,[M-H]-,209.0688099,-0.009746416,1
208.09792,11,15,3,1,0,0,0,0,CHON,[M-H]-,209.1051964,-0.014759331,1
209.0091635,9,6,6,0,0,0,0,0,CHO,[M-H]-,210.01644,-0.009646969,1
209.0455464,10,10,5,0,0,0,0,0,CHO,[M-H]-,210.0528229,0.002637473,1
209.0586107,8,14,4,0,0,0,0,0,CHO,[M+Cl]-,174.0892094,-0.002619632,1
209.0819319,11,14,4,0,0,0,0,0,CHO,[M-H]-,210.0892084,0.002756473,1
209.085304,8,18,4,0,0,1,0,0,CHOS,[M-H]-,210.0925804,-0.003157662,1
209.0949523,9,18,3,0,0,0,0,0,CHO,[M+Cl]-,174.125551,0.249275369,1
209.0950381,9,18,3,0,0,0,0,0,CHO,[M+Cl]-,174.1256368,-0.243501872,1
209.1183187,12,18,3,0,0,0,0,0,CHO,[M-H]-,210.1255952,-0.003675745,1
209.1547039,13,22,2,0,0,0,0,0,CHO,[M-H]-,210.1619803,-0.001857371,1
210.040797,9,9,5,1,0,0,0,0,CHON,[M-H]-,211.0480734,-0.004898476,1
210.0771817,10,13,4,1,0,0,0,0,CHON,[M-H]-,211.0844582,-0.001282992,1
211.0248115,9,8,6,0,0,0,0,0,CHO,[M-H]-,212.0320879,0.0003084,1
211.0434334,10,12,3,0,0,1,0,0,CHOS,[M-H]-,212.0507099,0.023793887,1
211.061197,10,12,5,0,0,0,0,0,CHO,[M-H]-,212.0684734,0.00022028,1
211.0742516,8,16,4,0,0,0,0,0,CHO,[M+Cl]-,176.1048503,0.049299328,1
211.0975819,11,16,4,0,0,0,0,0,CHO,[M-H]-,212.1048583,0.003197436,1
211.1339685,12,20,3,0,0,0,0,0,CHO,[M-H]-,212.1412449,-0.001949645,1
211.1703526,13,24,2,0,0,0,0,0,CHO,[M-H]-,212.1776291,0.004533878,1
212.0200597,8,7,6,1,0,0,0,0,CHON,[M-H]-,213.0273361,0.003910628,1
212.092821,10,15,4,1,0,0,0,0,CHON,[M-H]-,213.1000975,0.049153254,1
212.1291801,11,19,3,1,0,0,0,0,CHON,[M-H]-,213.1364566,0.173233119,1
213.015309,7,6,6,2,0,0,0,0,CHON,[M-H]-,214.0225854,0.002332102,1
213.0323896,10,10,3,0,0,0,0,0,CHO,[M+Cl]-,178.0629883,0.033083168,1
213.0404501,9,10,6,0,0,0,0,0,CHO,[M-H]-,214.0477265,0.05382042,1
213.0557226,13,10,3,0,0,0,0,0,CHO,[M-H]-,214.0629991,-0.022816474,1
213.0590921,10,14,3,0,0,1,0,0,CHOS,[M-H]-,214.0663686,-0.016584272,1
213.076846,10,14,5,0,0,0,0,0,CHO,[M-H]-,214.0841224,0.005191541,1
213.0880909,9,14,4,2,0,0,0,0,CHON,[M-H]-,214.0953673,-0.048449803,1
213.0920918,14,14,2,0,0,0,0,0,CHO,[M-H]-,214.0993682,0.053532839,1
213.1132323,11,18,4,0,0,0,0,0,CHO,[M-H]-,214.1205087,0.001593214,1
213.1496172,12,22,3,0,0,0,0,0,CHO,[M-H]-,214.1568937,0.004110902,1
214.0123244,5,9,6,1,0,0,0,0,CHON,[M+Cl]-,179.0429231,0.356819996,1
214.0509823,12,9,3,1,0,0,0,0,CHON,[M-H]-,215.0582588,-0.072619717,1
214.1084826,10,17,4,1,0,0,0,0,CHON,[M-H]-,215.1157591,-0.00473047,1
214.1448664,11,21,3,1,0,0,0,0,CHON,[M-H]-,215.1521428,0.00323463,1
215.0019703,8,8,5,0,0,1,0,0,CHOS,[M-H]-,216.0092468,-0.012520997,1
215.0116652,9,8,4,0,0,0,0,0,CHO,[M+Cl]-,180.0422639,-0.028716036,1
215.0327892,6,12,6,0,0,0,0,0,CHO,[M+Cl]-,180.0633879,0.000944847,1
215.0349837,12,8,4,0,0,0,0,0,CHO,[M-H]-,216.0422601,-0.006491586,1
215.0561127,9,12,6,0,0,0,0,0,CHO,[M-H]-,216.0633891,-0.004664951,1
215.0713676,13,12,3,0,0,0,0,0,CHO,[M-H]-,216.078644,0.000936198,1
215.0924968,10,16,5,0,0,0,0,0,CHO,[M-H]-,216.0997733,0.001509636,1
215.1077523,14,16,2,0,0,0,0,0,CHO,[M-H]-,216.1150288,0.004648515,1
215.1288823,11,20,4,0,0,0,0,0,CHO,[M-H]-,216.1361588,0.001636199,1
215.1652679,12,24,3,0,0,0,0,0,CHO,[M-H]-,216.1725444,0.00126709,1
216.0302687,11,7,4,1,0,0,0,0,CHON,[M-H]-,217.0375451,-0.172430343,1
216.0877473,9,15,5,1,0,0,0,0,CHON,[M-H]-,217.0950238,-0.005488633,1
216.1241341,10,19,4,1,0,0,0,0,CHON,[M-H]-,217.1314105,-0.011115389,1
217.0142554,11,6,5,0,0,0,0,0,CHO,[M-H]-,218.0215319,-0.039400993,1
217.0273292,9,10,4,0,0,0,0,0,CHO,[M+Cl]-,182.057928,-0.105187931,1
217.0484394,6,14,6,0,0,0,0,0,CHO,[M+Cl]-,182.0790381,0.000577057,1
217.0506329,12,10,4,0,0,0,0,0,CHO,[M-H]-,218.0579093,-0.002342036,1
217.0636908,10,14,3,0,0,0,0,0,CHO,[M+Cl]-,182.0942895,0.026603404,1
217.0717631,9,14,6,0,0,0,0,0,CHO,[M-H]-,218.0790396,-0.006433492,1
217.0870211,13,14,3,0,0,0,0,0,CHO,[M-H]-,218.0942976,-0.014995181,1
217.1081467,10,18,5,0,0,0,0,0,CHO,[M-H]-,218.1154231,0.002500196,1
217.1234037,14,18,2,0,0,0,0,0,CHO,[M-H]-,218.1306802,-0.001741223,1
217.1445322,11,22,4,0,0,0,0,0,CHO,[M-H]-,218.1518086,0.002540426,1
218.045823,11,9,4,1,0,0,0,0,CHON,[M-H]-,219.0530995,0.266050242,1
218.0822413,12,13,3,1,0,0,0,0,CHON,[M-H]-,219.0895178,0.116401968,1
218.1033772,9,17,5,1,0,0,0,0,CHON,[M-H]-,219.1106536,0.086772471,1
219.0298987,11,8,5,0,0,0,0,0,CHO,[M-H]-,220.0371751,-0.008027211,1
219.0429654,9,12,4,0,0,0,0,0,CHO,[M+Cl]-,184.0735641,-0.028529166,1
219.0662828,12,12,4,0,0,0,0,0,CHO,[M-H]-,220.0735593,-0.001930467,1
219.0793513,10,16,3,0,0,0,0,0,CHO,[M+Cl]-,184.10995,-0.030389578,1
219.0874136,9,16,6,0,0,0,0,0,CHO,[M-H]-,220.0946901,-0.008206625,1
219.102668,13,16,3,0,0,0,0,0,CHO,[M-H]-,220.1099445,-0.000517366,1
219.123797,10,20,5,0,0,0,0,0,CHO,[M-H]-,220.1310735,0.001125901,1
219.1390545,14,20,2,0,0,0,0,0,CHO,[M-H]-,220.146331,-0.005098716,1
220.0251498,10,7,5,1,0,0,0,0,CHON,[M-H]-,221.0324263,-0.01778012,1
220.0615301,11,11,4,1,0,0,0,0,CHON,[M-H]-,221.0688066,0.005762589,1
220.0979174,12,15,3,1,0,0,0,0,CHON,[M-H]-,221.1051938,-0.002187475,1
221.0091606,10,6,6,0,0,0,0,0,CHO,[M-H]-,222.016437,0.003977935,1
221.0222272,8,10,5,0,0,0,0,0,CHO,[M+Cl]-,186.0528259,-0.013511695,1
221.0455457,11,10,5,0,0,0,0,0,CHO,[M-H]-,222.0528222,0.005536745,1
221.0586093,9,14,4,0,0,0,0,0,CHO,[M+Cl]-,186.089208,0.005038894,1
221.0819329,12,14,4,0,0,0,0,0,CHO,[M-H]-,222.0892093,-0.001736153,1
221.0852998,9,18,4,0,0,1,0,0,CHOS,[M-H]-,222.0925763,0.015714367,1
221.0950486,10,18,3,0,0,0,0,0,CHO,[M+Cl]-,186.1256473,-0.283784086,1
221.1183193,13,18,3,0,0,0,0,0,CHO,[M-H]-,222.1255957,-0.005821208,1
221.1313772,11,22,2,0,0,0,0,0,CHO,[M+Cl]-,186.1619759,0.02168677,1
221.1547032,14,22,2,0,0,0,0,0,CHO,[M-H]-,222.1619797,0.001299706,1
222.0408118,10,9,5,1,0,0,0,0,CHON,[M-H]-,223.0480883,-0.07128514,1
222.077182,11,13,4,1,0,0,0,0,CHON,[M-H]-,223.0844584,-0.00233727,1
222.0902452,9,17,3,1,0,0,0,0,CHON,[M+Cl]-,187.1208439,-0.002452335,1
223.0248126,10,8,6,0,0,0,0,0,CHO,[M-H]-,224.0320891,-0.004895716,1
223.0378767,8,12,5,0,0,0,0,0,CHO,[M+Cl]-,188.0684754,-0.00995489,1
223.0400597,14,8,3,0,0,0,0,0,CHO,[M-H]-,224.0473362,0.035429642,1
223.0611969,11,12,5,0,0,0,0,0,CHO,[M-H]-,224.0684734,0.000624213,1
223.0742599,9,16,4,0,0,0,0,0,CHO,[M+Cl]-,188.1048586,0.001970471,1
223.0975806,12,16,4,0,0,0,0,0,CHO,[M-H]-,224.1048571,0.008609737,1
223.1009582,9,20,4,0,0,1,0,0,CHOS,[M-H]-,224.1082346,-0.021519296,1
