Mass,Weint_070_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1987,Weint_071_met_SPE_23Dec20_Fir_Infuse_300SA_p1_013_01_2018,Weint_072_met_SPE_23Dec20_Fir_Infuse_300SA_p1_040_01_2045,Weint_073_met_SPE_23Dec20_Fir_Infuse_300SA_p1_038_01_1959,Weint_074_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1996,Weint_075_met_SPE_23Dec20_Fir_Infuse_300SA_p1_015_01_2020,Weint_076_met_SPE_23Dec20_Fir_Infuse_300SA_p1_022_01_2027,Weint_077_met_SPE_23Dec20_Fir_Infuse_300SA_p1_037_01_1958,Weint_078_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1988,Weint_079_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2005,Weint_080_met_SPE_23Dec20_Fir_Infuse_300SA_p1_030_01_2035,Weint_pre_r1_met_SPE_23Dec20_Fir_Infuse_300SA_p1_052_01_1973,Weint_pre_r2_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1992,Weint_pre_r3_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2003,Weint_pre_r4_met_SPE_23Dec20_Fir_Infuse_300SA_p1_039_01_2044,Weint_001_met_SPE_23Dec20_Fir_Infuse_300SA_p1_040_01_1961,Weint_002_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1989,Weint_003_met_SPE_23Dec20_Fir_Infuse_300SA_p1_016_01_2021,Weint_004_met_SPE_23Dec20_Fir_Infuse_300SA_p1_026_01_2031,Weint_005_met_SPE_23Dec20_Fir_Infuse_300SA_p1_032_01_1953,Weint_006_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1982,Weint_007_met_SPE_23Dec20_Fir_Infuse_300SA_p1_010_01_2015,Weint_008_met_SPE_23Dec20_Fir_Infuse_300SA_p1_029_01_2034,Weint_009_met_SPE_23Dec20_Fir_Infuse_300SA_p1_035_01_1956,Weint_010_met_SPE_23Dec20_Fir_Infuse_300SA_p1_005_01_1980,Weint_011_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2012,Weint_012_met_SPE_23Dec20_Fir_Infuse_300SA_p1_035_01_2040,Weint_013_met_SPE_23Dec20_Fir_Infuse_300SA_p1_042_01_1963,Weint_014_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1983,Weint_015_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2001,Weint_016_met_SPE_23Dec20_Fir_Infuse_300SA_p1_038_01_2043,Weint_017_met_SPE_23Dec20_Fir_Infuse_300SA_p1_039_01_1960,Weint_018_met_SPE_23Dec20_Fir_Infuse_300SA_p1_004_01_1979,Weint_019_met_SPE_23Dec20_Fir_Infuse_300SA_p1_009_01_2014,Weint_020_met_SPE_23Dec20_Fir_Infuse_300SA_p1_033_01_2038,Weint_021_met_SPE_23Dec20_Fir_Infuse_300SA_p1_047_01_1968,Weint_022_met_SPE_23Dec20_Fir_Infuse_300SA_p1_002_01_1977,Weint_023_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2006,Weint_024_met_SPE_23Dec20_Fir_Infuse_300SA_p1_027_01_2032,Weint_025_met_SPE_23Dec20_Fir_Infuse_300SA_p1_043_01_1964,Weint_026_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1995,Weint_027_met_SPE_23Dec20_Fir_Infuse_300SA_p1_014_01_2019,Weint_028_met_SPE_23Dec20_Fir_Infuse_300SA_p1_028_01_2033,Weint_029_met_SPE_23Dec20_Fir_Infuse_300SA_p1_041_01_1962,Weint_030_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1990,Weint_031_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2004,Weint_032_met_SPE_23Dec20_Fir_Infuse_300SA_p1_024_01_2029,Weint_033_met_SPE_23Dec20_Fir_Infuse_300SA_p1_051_01_1972,Weint_034_met_SPE_23Dec20_Fir_Infuse_300SA_p1_003_01_1978,Weint_035_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2011,Weint_036_met_SPE_23Dec20_Fir_Infuse_300SA_p1_031_01_2036,Weint_037_met_SPE_23Dec20_Fir_Infuse_300SA_p1_049_01_1970,Weint_038_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1993,Weint_039_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2010,Weint_040_met_SPE_23Dec20_Fir_Infuse_300SA_p1_020_01_2025,Weint_041_met_SPE_23Dec20_Fir_Infuse_300SA_p1_036_01_1957,Weint_042_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1986,Weint_043_met_SPE_23Dec20_Fir_Infuse_300SA_p1_011_01_2016,Weint_044_met_SPE_23Dec20_Fir_Infuse_300SA_p1_023_01_2028,Weint_045_met_SPE_23Dec20_Fir_Infuse_300SA_p1_044_01_1965,Weint_046_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1991,Weint_047_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2009,Weint_048_met_SPE_23Dec20_Fir_Infuse_300SA_p1_034_01_2039,Weint_049_met_SPE_23Dec20_Fir_Infuse_300SA_p1_045_01_1966,Weint_050_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1984,Weint_051_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2008,Weint_052_met_SPE_23Dec20_Fir_Infuse_300SA_p1_032_01_2037,Weint_053_met_SPE_23Dec20_Fir_Infuse_300SA_p1_033_01_1954,Weint_054_met_SPE_23Dec20_Fir_Infuse_300SA_p1_006_01_1981,Weint_055_met_SPE_23Dec20_Fir_Infuse_300SA_p1_008_01_2013,Weint_056_met_SPE_23Dec20_Fir_Infuse_300SA_p1_037_01_2042,Weint_057_met_SPE_23Dec20_Fir_Infuse_300SA_p1_050_01_1971,Weint_058_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1994,Weint_059_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2002,Weint_060_met_SPE_23Dec20_Fir_Infuse_300SA_p1_036_01_2041,Weint_061_met_SPE_23Dec20_Fir_Infuse_300SA_p1_034_01_1955,Weint_062_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1985,Weint_063_met_SPE_23Dec20_Fir_Infuse_300SA_p1_012_01_2017,Weint_064_met_SPE_23Dec20_Fir_Infuse_300SA_p1_025_01_2030,Weint_065_met_SPE_23Dec20_Fir_Infuse_300SA_p1_046_01_1967,Weint_066_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1997,Weint_067_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2007,Weint_068_met_SPE_23Dec20_Fir_Infuse_300SA_p1_021_01_2026,Weint_069_met_SPE_23Dec20_Fir_Infuse_300SA_p1_048_01_1969
169.1234036,4894392.5,4989867,4446317.5,3241446,3016183.5,3049489,4218605.5,3716472.5,4168388.3,0,4336738,0,0,0,2704437.3,6361287,4145647.5,4074099.8,0,4105821.3,3873314,4638233.5,4583639,3201792.8,4097820,3683123.3,4002933.5,4471246.5,3490334.8,0,3628150.8,3230734.8,3918512.3,3959281.5,4466622,4753513,4294615,3102599.5,4217933.5,5287514,3217749.3,3751178.3,3128556,5038948,4789068,4151358.8,2870039.5,5028265,3920343.8,5428689,3679660,6083266.5,6219370.5,5024121.5,0,3471870.3,4101979,4245308,4202204,5455531,4684787,5921176.5,2998709.3,5207492,3552472.5,4664188,4667919,3333288,6265571,4447148.5,4449381,5152742,4557487,5672586,5805863.5,5748402.5,4318594,6036072,5182002.5,5563526,5162055.5,4430767,0,5085749.5
169.159789,2977605,2764887.8,0,0,2889476,0,0,0,2748336.8,0,0,0,0,0,0,10464867,8954732,7023184,8230755.5,7335369.5,9460431,10549174,7695155.5,6602237,5635384.5,5980976,5798354,0,7174123,4126487,7258467.5,3280475.5,0,3042254,0,3777509.8,3409491.5,0,4406474,0,0,0,0,3416448.3,0,3174123.3,0,0,0,2808141.5,2818424.5,3330623.3,4174407,0,0,0,4239271.5,0,3081080.5,0,0,3398453.3,0,0,0,0,0,2760020.5,3637647.8,0,3259137.8,0,3605867.3,2747782.5,3505972.3,3223774.8,3692270.3,0,2919647,3263778.8,2939908,2942315.8,0,2863026
170.9854511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171.0121399,5601849.5,5690673,2948658.3,0,2951533.5,2967890.3,5207801.5,3001882,7460204.5,3346006.8,6095750,4767062,4488591.5,0,4132186.3,7885515,8151185.5,3941781,4031564.5,10229451,13452793,4749630.5,6638584.5,19026912,3878212.3,3121320,5511167,6399955.5,5553452,0,5052780,6157332.5,4427662,11442957,7476156,4001875.3,3343031.3,11480471,3445968.5,4645760.5,4204792,4305597,4798769,5213057,8552747,3928579.8,4687004.5,4830879.5,10005049,5128285.5,4043071.5,6350115.5,8799178,4119325.8,0,4876321,3467070.3,2746099,4937509,6318768,4057634,9086173,6386329,3447943.3,0,4692518.5,3729299.3,7388364.5,4300395,3746384.8,6157582.5,3865128,5829183.5,2801633,6236813.5,3732082.8,5653056.5,6447269.5,5322359.5,4312937.5,4938411.5,3152178.5,0,3659958.8
171.0451545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876121,0,0,0,0,0,0,0,3529581.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171.0662832,31729046,25430382,24247086,12884061,17472826,13743390,25150102,19774054,28947498,17242148,29053954,34470484,42274860,23622766,32822998,41231112,39731980,24515154,25154248,30443272,31769334,28790874,34032212,37250908,26580096,26611220,32578300,22299504,28147016,13698802,30641640,33981968,26544522,37025928,26151032,27712208,24657108,32817940,26364588,35780828,29587540,24989370,25293710,27780094,34487528,22259520,25277688,32815644,27006838,31491258,31622172,33023520,39321352,25618906,5103838,21357150,30800314,20004256,24199490,32040012,26656126,33908888,22593302,31603428,24835546,24621762,24791056,26875880,28952488,28317710,28775244,24499972,31128700,25738606,31498826,27609518,37172476,27970178,30474612,26281478,38917000,22763038,7324255,26023218
171.1026695,28479892,23739884,20834348,16885466,16983096,15311516,20309524,20453092,27619110,16566433,20992768,11336528,13627689,7212523,8948564,37572100,28266508,21240014,17793990,24528260,27562228,21194200,23196114,27828826,22864766,17653650,22084858,21830510,24221510,13185328,21159654,25158286,23622792,25640070,21804534,29803982,24563152,25461522,23247402,29772250,21914706,20670774,20971914,31039738,28306916,22346430,19144054,29661722,25414514,24744888,21821210,35499036,39373828,22405976,4920507.5,27603034,27209656,18718620,23539648,32277834,26662140,31304088,19201682,30782178,26895448,20828224,23650958,26574438,38795428,24382602,29603912,25517954,33992568,26504682,25533000,35577772,30133754,28249984,28066546,23767556,27078022,23100316,7199005,27843888
171.1390567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3772994.5,2818200.5,0,0,0,0,0,0,0,0,0,0,2824874.8,0,0,2965251.3,0,3310694,2820292,0,2797643,2708670.5,3406494.5,3542040,0,0,0,0,3710344,3402257.8,0,0,0,0,0,3150391,0,3180209.3,0,0,0,0,0,0,0,0,0,0,0,2693669.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171.9807071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624118,0,0,0,0,0,0,0,0
172.0615347,0,0,0,0,0,0,0,0,2814078.8,0,0,0,0,0,0,3682443.5,5319216.5,0,3057757.3,3215944.5,2893131,0,2682871.8,0,0,0,0,3103796,0,0,0,3760917.3,0,0,2884720,0,0,0,0,2957681.5,0,2806013,0,2745246.5,0,0,0,0,0,0,0,0,3176440.8,0,0,0,0,0,0,2944336.5,0,0,0,2807559.3,0,0,0,0,3115708.8,2981969,0,0,3428734,0,0,0,0,2847139,0,0,0,0,0,0
172.0979142,0,0,0,0,0,0,0,0,0,0,0,4786135.5,4611918,2932689.8,5267929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730924.8,0,0,0,0,0,0,0
172.9914179,0,0,0,0,0,0,0,0,0,2881859.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.0455451,0,3860664.5,0,0,0,0,0,0,0,3179265.3,3394715.5,3225025.3,6638085.5,0,0,0,4056165.8,2762025,0,0,0,0,3144685,2980434,0,0,3805880.8,3137946,3924765.5,0,0,0,0,4042429.5,0,0,0,0,0,0,0,0,0,3821010.5,0,0,0,3279798.8,0,0,0,0,4091005.3,0,0,0,3592563.5,0,0,3550534.5,3091956.5,0,0,0,0,0,0,0,0,0,3198664.5,0,3262483,0,0,0,3949907,3522375,3765742.5,0,0,0,0,0
173.0819322,117979696,112917256,122675272,55256440,0,40165044,74250296,69615360,116956360,61444544,91184792,0,51003332,29071882,40184944,153417632,139116448,103105640,69444064,109997464,148542864,95816944,99778024,115553520,77197592,72627376,91234456,31344008,109560544,51070864,82120064,88140200,87037480,104729120,114308888,101714800,69192168,107747496,80764744,93100920,58973420,59693136,77578280,79964048,125020024,64423768,63685396,115905208,89815696,91905112,75614904,121229240,147828128,85231472,0,110387192,105421648,67535544,108395360,94040552,97038736,120290096,74565680,118121848,88062328,72979032,97111592,84023424,128054080,87539112,123420136,86512024,137066768,101358600,136569056,115456584,109826448,130947352,115641616,80396064,94274080,59820344,19533440,116792776
173.1183172,48135212,42421768,31105350,25150584,25397842,30702260,38222388,23691772,48660676,26836416,42338200,44136176,23104196,12552200,16617710,42811552,39168676,32239718,31487458,35942300,28991120,30599154,42895340,41394160,34738204,33135276,40346776,25413512,32627418,26020238,32858496,36723112,32017704,32177948,32757014,33171052,39120616,35690664,40651844,35858036,36984044,28941904,27703078,34987408,39413372,35237976,29320978,31479988,27628170,40224344,41667764,50715572,43259804,36456816,6439511.5,28041204,41628240,29128376,31747932,48109540,38435220,53371184,28992044,37358716,37065588,27552596,25878568,34690944,41827392,31395492,36846824,32534426,45358352,34763016,32328162,37179972,56066448,40142100,43768588,30922780,53316128,40927540,17218816,36735688
175.0248108,0,0,0,0,0,0,0,2818501.3,0,0,3388451.3,0,0,0,0,8308745,6865421,0,3146619.5,2688483.3,2784570,0,2886036.3,3025816.8,3547461.3,0,3286465.3,6628850,2734772,0,0,4772275.5,5302996,5920580,5396482,6531542,5578130,5768978,5961389.5,8002592,6623317,5328186,6889807.5,6960377,8489380,7733122.5,5775547.5,5804447,5319988.5,6273154,6805469,6053406.5,6803972.5,6617051.5,0,5987101.5,5796859,5011619,4781127,8387598.5,7518139.5,6169563.5,5032502.5,6906596.5,5681629.5,7953852,6687313.5,5787882.5,8181804,6476238.5,7544721,6159940,7340474,6490033,5893772.5,8030957.5,6164858,6282429.5,5878838.5,7887174.5,7900169.5,5126496,0,0
175.0400688,6310740.5,3520272.8,0,3042468,3099196.8,2921342,3620702.3,4063909.5,5122798,3731562.3,5976643.5,0,0,0,0,4268617.5,4120653.5,4058480.5,3424715.8,3859267.5,4323066,3991965,5272916.5,6434201,5047205.5,4143574.3,4287329.5,0,3284772.3,0,3294250.5,4062419.8,2883284,2932100.3,4403810,3541430.3,3520626,3354418,2882381.5,4323392.5,0,0,0,3618233.3,3918532.3,0,0,3681407,0,0,0,3792095,3698500.5,2731371.5,0,4787837.5,3827291.3,0,0,0,4366075.5,3906011.8,3214998.8,4075588.5,0,3517116.3,0,3232714.8,3231724.3,2774158.8,3699441.3,3823012.3,3625690.3,0,3888748.5,4307597.5,4968762,4234654,4060438.5,4586278.5,4069705.8,3217568,0,5527410
175.0611982,2775269,0,0,0,0,0,0,0,2689006.5,3138154.5,3413347.8,0,3137261.8,0,0,0,0,0,0,0,2963690.3,0,0,0,0,0,0,0,2932804.5,0,0,0,0,0,0,0,0,3032786.3,0,2944512.5,0,0,0,0,3849380.5,0,0,0,2943509,0,0,2865135,0,2726523.8,0,0,3061691.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3165745.5,0,2777914.5,0,2924812.8,0,3488378.3,3300382,3018614.8,0,0,0,0,0
175.0764517,0,3681169,0,0,0,0,3808094.8,0,3625454.8,2823242.8,2842003.8,0,0,0,0,2918953.8,3744621.8,0,2802796,2996052,3645914.5,0,3666132.8,5367673.5,0,0,3842113.8,0,3003108.8,2754890.5,3302730.8,3040436,0,0,0,3141526.5,3196370.5,0,3134222,3042816.8,0,0,0,0,3963620.8,0,0,3847487.5,0,2913890.5,0,2879567.3,4471557,0,0,3225534,2802011.8,0,0,0,0,2686652.3,2938711.3,4065861,0,3198956.8,0,2701387.3,4072556.5,3346511.3,0,4016388.8,3210426.8,3539921.8,0,3376654,3209978.5,4162590.3,3570070.8,0,3212810,0,0,2810450.5
175.0975833,4781141.5,4540977.5,5156977.5,0,2683069.5,0,4454911,4148774.3,5490799,3236299,6081156,7993627,9535534,4466516,8155161.5,3487626,3961998,3706673.3,3715116.3,0,3418874.8,3818941.5,3878645,4370073.5,0,0,4894658,0,4014213,0,3195851,5553940.5,0,3847940.8,3035394.5,4281975,2743186.8,3986354.5,3043598.3,5517281,2946453.8,0,3089744.3,3788314,3868357,3123475.3,3286812.3,4393311.5,2801237.5,3768226.8,4576669.5,6611231.5,7237509.5,3625980.3,0,0,4764316,0,4240168,5359855.5,3595548.3,6951004.5,5523863.5,4823973,3726814.3,0,4198418,4096331.5,5142637,4467567.5,5585746,3799845,5029371,3488498,5198669,4910286,7175610.5,5682430.5,5254871,3264055.3,5427978.5,3065696.8,0,5322035
175.1128403,0,0,3607793.5,0,2672029.5,0,0,0,3029423,0,0,4028795,4241518.5,0,4367321.5,0,0,0,0,0,3154459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2798894.5,2899681.3,0,0,0,0,0,0,0,3833599.8,0,0,0,0,0,0,0,0,3036412,0,0,0,3123580.5,0,0,0,0,0,0,0,0,4301999.5,0,0,3187579.3,0,3493389.3,0,0,0,0,2675879.5,0,0,0,0
176.0564421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886465.3,0,0,0,0,2703137.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3452851.3,0,0,2701926.3,0,2882115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.0193339,10171358,8869816,7791288,7110312.5,6886083.5,5020775,5728418.5,5869294.5,9348596,6994735,10994251,0,4693557,3747896.8,4126880,7787601,7163286,6436185.5,6326034.5,7019278,5328320.5,7359588.5,10769053,9622691,6575755.5,7113438,8571399,2735385.3,5529295,0,6380209.5,6659546.5,4189911.3,6490127.5,4004773.3,3553915.3,4479451.5,6086619.5,5391990,4622823,3126717.3,3773314.5,3732759,3936164.3,6188974.5,3943497.8,3333954.8,9037670,6445053.5,8285062,7447013,6644520,9167950,5854691.5,0,6209958,6531907.5,3921513.8,5751628.5,5780438,5313925.5,7662819,5130014.5,8488877,6102244.5,7030216.5,5105369,6233906.5,8152306,6039126.5,8809494,8671693,6473731.5,6851447.5,7384211.5,8964727,8254724,7461384.5,8702270,10033743,7437009.5,4714792,0,7496955
177.0557166,20359264,17723706,15516026,13872939,13461894,12930025,13855717,14327345,20703222,14503025,15971534,7627361,9395575,6584507,9324706,24416724,22990040,16894876,18290454,15684689,14878147,17864742,23925536,26647846,21376846,23390688,28267208,7989947.5,17433362,12496577,17465012,18101214,16182618,15523794,14886983,13083037,17412638,14006110,16004984,19439018,15488544,14189445,13261529,14374727,20915120,12643212,11742917,21662952,11216320,15664136,13325927,18133226,20621008,14960294,0,17315368,17401222,10804204,13099023,18591512,13666248,14765542,11757921,16271663,12876839,15034123,14090331,17225396,16968052,14690649,15170585,18268112,16231366,14138426,15095190,18361722,19382214,16416971,18849856,29998674,20486484,16414186,3480207.3,15473534
177.0921054,7276578.5,5450300,6338876.5,4243885,3670408.3,2928619.8,5204199,5421619.5,6343096.5,4691763.5,6617360,3275299,4247290,3175101.3,4226532.5,7639573.5,5815195,6167902.5,5977239.5,5266067,5818245,6376361,5817186,7317096,6059152,4911202.5,5682635,6014526,5930132,4568579,5394806.5,5027743.5,4900059.5,6296404.5,4849033.5,4648031.5,5441632.5,5487072.5,5252346.5,6118891.5,5976034,4972039,4084827.8,5587529,5633459,4627214.5,4470407.5,4987370.5,4335426.5,6779466.5,7141929.5,5461357,6339347,6184040,0,5315946.5,5622344,5311598.5,4937681,5522970.5,5723210.5,6408872,5972643.5,5707057.5,3847657.3,5810381.5,5370845.5,5595767,6930870.5,6456283,4972635,6554769.5,5123912.5,6264572.5,6450008,6827900,5078473,6555725.5,4903298.5,6783571.5,6056470,4880364.5,0,5659264
177.1284873,0,0,2690431,0,0,0,2731641,0,0,0,0,2772069.3,4198716,0,0,0,0,0,2929529.8,0,0,0,0,0,2702594.3,0,0,0,2826774.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3183247.3,0,0,0,0,2867530.5,0,0,0,0,0,0,0,0,0,0,0,2771737,0,0,0,0,0,2803418.5,0,0,0,0,0,0,0,0,0
178.9986002,3005626,0,0,2680857.3,2747385.8,3389634.5,0,0,3177959,0,3636740,2837742,0,0,0,2739145,3497393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755419.5,0,3160212.5,0,0,3408299.8,0,0,0,3126108.8,0,0,0,0,3177434.8,0,3450981.8,3779706.8,3114316,0,0,2875045.8,0,0,0,2995072.3,0,3805898,3251827.8,0,5324617,0,0,0,0,0,3410775
179.0349831,35238688,30594034,31058228,18243166,22624062,18382760,20972566,26131950,38760364,26322596,33564040,8760402,13008817,9840751,13162332,42155660,38403732,31704410,32710350,29105042,28295290,35476448,45951196,53332456,40544260,37819288,47681916,10447477,28618964,18484850,28868718,31196310,23583240,27521302,23735030,24072016,25333468,26293150,29245492,25160802,23780572,20085056,23328274,23630730,31650418,18238534,16260094,27068064,14244478,20435512,21054114,26782120,31534224,18454880,5431041.5,21173476,24697922,15557027,17050180,25380050,23767688,26046240,18797084,23006314,17744992,22746960,18021398,20337518,24786986,22164884,24124620,31067788,27284484,21961968,25125070,32615224,29429384,26253326,30647290,43632140,27671822,22083366,6607194,29290684
179.0713665,22661412,19700214,22269240,15549538,17335618,16001708,19214362,20218100,26976944,18937000,24048526,34359512,41103032,33035252,44942176,34273940,29358234,23048030,22532306,20355224,22923134,20722404,23912930,25093612,22012936,20926110,22536578,29267834,20502232,15210614,26034034,24532634,23098380,25184284,20975866,21634134,21835490,23458210,27699256,29500518,25164256,21988934,23851288,26625934,28109942,26062666,20448258,25415588,18982018,28435774,25147560,25488302,29136278,22442084,5397958,27018474,22603078,19394216,20850760,28908758,25350798,25362724,18331680,26271854,23669092,27273302,22241306,20671092,31126574,23846296,28296400,25640592,25690890,21571062,23609298,29152574,26833804,23378706,21916158,25773074,24852498,23766058,5844190.5,23128768
179.1077533,5287464,5604475,4418365.5,4701862.5,2996807.5,4279792.5,3588830.3,4846008,5461556.5,4480044.5,5392402,3903067,5127034.5,2923960.3,4455781,5637526.5,5167647,5191267,3968855,4603612.5,5360962,5090153.5,5034278.5,4814832,4633996,3731363.3,5221254,4924094.5,4711518,4307259,10406263,4398175,4489681,5778336.5,2877438.8,5055769.5,4058278.5,3671782.8,4798909.5,4986090,4558053,4167114,4099804,6495827,5314939,4999630.5,5066055.5,6082473,5178311.5,6352129.5,5144492,5216178,6141850,3988969.5,0,4752238,5476298.5,4080236,4532044,4626587,4001618,5304616.5,3692869,6582067.5,5190120.5,5316314.5,4059294.8,6112440,7234867,4804828,6747541.5,5159893.5,4858894.5,5574714,5205015.5,5841282,5339665,6346007,5532674.5,6625750,7165079,4945135,0,5611909
179.1441393,2946316.8,2891007.8,0,2903243,2844460,3029237.3,2893186.5,0,3743353,2698833,3732118.5,0,0,0,0,9321499,5898723.5,4838504,4424347.5,4383329,3645670.8,3759598,5907947.5,4045044.8,4304977,4314152,0,4720899,3054850.8,2814783.3,3003707.3,4023523.5,5096597.5,7565349.5,6574403,5154206,5504363.5,5485995.5,6647426,6133295,3751881.8,5535502.5,4915424.5,6065688,4129408,7005651,2989324,5705454,5348108,5289286,3886000.5,4343287,6886942.5,3853102.3,0,4707890.5,3288527.5,3721456.5,4798736.5,5218719.5,5024215,5207213,3793577.8,5029240,7048045,4412383.5,5140323.5,3885692.5,8661176,4928865,6525914,4130586.3,8124819,5525950.5,5172380,6067270.5,3767894,6304924,4290983,4231642.5,3651548,5789299.5,0,3843465.8
180.0302335,2710671.5,0,0,0,0,0,0,0,2704597.3,0,2717399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822441.5,0,0,0,0,0,0,0,0
180.0666292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959853.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113985.5,0,0,0
181.0142465,11453794,13150507,15310447,7072013,9119223,3998185,6751553.5,23221552,17236960,15909587,18472390,3612927.5,3970029.3,3591393.5,4485783,6847689.5,4036566.5,4786908,5345607.5,5404700.5,4285231,0,5312799,7723182,3884151.5,0,4444462.5,0,4984158.5,0,0,4662095,0,0,0,0,0,0,0,0,0,0,0,0,2956664.8,0,0,7131096.5,5896640.5,6177124.5,6348768,7408619.5,7099733.5,5495133,0,4149924.5,7178368,4577753.5,4644661.5,6223500.5,8942031,7634650.5,8636889,10566568,0,5730209,5414481.5,10187818,7850847,7611983,6634366,8037325,7726920.5,7159719.5,6316040,20628348,10627279,8839640,13098804,6609483,5870218.5,0,0,9716862
181.050632,73044072,94952752,57614968,45520788,78808448,48156400,65702472,76809016,81813224,46239192,378004672,10550534,10368116,7883432.5,11735838,113086928,152454624,97997472,106365456,70711264,100240312,109316896,69950504,136142640,119586624,98027744,106409656,62331576,118646056,78950312,192120752,154631632,175263792,120702056,226259232,87809416,72417832,64649960,109047672,108391840,70494496,88224392,90613848,93845464,143030720,70305160,63689024,71425248,74233032,163699312,82815208,109671920,77699040,43740068,12944639,51531308,118761864,58574048,48056188,56011796,54779864,163706208,53577824,96102320,61391264,53535400,54501464,54729392,93539688,62060504,78784520,51311060,76729168,45100592,136351504,78463104,62815192,74670944,73549624,72481616,64943184,55717740,17234690,103259144
